smiles,segment_id,seed_idx,seed_reward_qed_mw,QED,SA,sim_g12d,novelty_raw,physchem_score,molwt,f_qed,f_sa,f_sim,f_novelty,f_physchem,reward
CC(OC=CC=CC=O)C(=O)Nc1nnc(-c2ccccn2)[nH]1,2,22,0.7905006178624121,0.3466084135374746,5.776904237459048,0.14678899082568808,0.4461538461538461,1.0,313.31699999999995,0.2796504812248478,0.527886970317619,0.0,1.0,1.0,1.1578901537239126
CCOC=CC=CC(C#N)C(=O)Nc1nnc(-c2ccccn2)[nH]1,2,22,0.7905006178624121,0.5944549848885683,5.790809903777395,0.1504424778761062,0.48571428571428577,1.0,324.344,0.7944549848885682,0.5261487620278257,0.0,1.0,1.0,1.7742649914885427
CC(Oc1cccc(C#N)c1)C(=O)NC=NN=C1CC=CC=NC1,2,22,0.7905006178624121,0.5082993606202453,5.4511242026236975,0.15178571428571427,0.5921052631578947,1.0,323.35600000000005,0.7082993606202452,0.5686094746720378,0.0,1.0,1.0,1.7048468124819247
CCC(C#N)=CC=COC(C)(O)Nc1nnc(-c2ccccn2)[nH]1,2,22,0.7905006178624121,0.3089623740082392,5.7922471374293645,0.13333333333333333,0.5921052631578947,1.0,326.35999999999996,0.05377424404943543,0.5259691078213294,0.0,1.0,1.0,0.885304379116386
N#Cc1cccc(OCC(=O)Nc2nnc(-c3ccccn3)[nH]2)c1,2,22,0.7905006178624121,0.739498020612304,6.039170355820886,0.16326530612244897,0.2678571428571429,1.0,320.312,0.9394980206123039,0.49510370552238925,0.0,0.8392857142857144,1.0,1.8752663034383903
C=C(N)C=CC=COC(C)C(=O)Nc1nnc(-c2ccccn2)[nH]1,2,22,0.7905006178624121,0.526676798054006,5.809618013055368,0.13592233009708737,0.4782608695652174,1.0,326.35999999999996,0.726676798054006,0.523797748368079,0.0,1.0,1.0,1.6910503563592705
C=C(C#N)C=CC=COC(C)(O)Nc1nnc(-c2ccccn2)[nH]1,2,22,0.7905006178624121,0.30861329906624496,5.811330320455984,0.1346153846153846,0.6052631578947368,1.0,324.344,0.051679794397469836,0.523583709943002,0.0,0.9736842105263157,1.0,0.8729879843892601
CC(Oc1cccc(C#N)c1)C(=O)NC=NNNC([NH])c1ccccn1,2,22,0.7905006178624121,0.36614208680205074,5.994172015052343,0.14035087719298245,0.5,1.0,352.37800000000004,0.3968525208123045,0.5007284981184571,0.0,1.0,1.0,1.2768058234695312
CC(Oc1cccc(C#N)c1)=C(O)Nc1nnc(-c2ccccn2)[nH]1,2,22,0.7905006178624121,0.6134213573720837,6.048780363089194,0.1574074074074074,0.33870967741935487,1.0,334.339,0.8134213573720837,0.49390245461385074,0.0,1.0,1.0,1.771227592537581
CC(Oc1cccc(C#N)c1)C(=O)NC=NN=C(O)c1ccccn1,2,22,0.7905006178624121,0.4728182258315837,5.7797513074564915,0.1651376146788991,0.4558823529411765,1.0,337.339,0.6728182258315837,0.5275310865679386,0.0,1.0,1.0,1.6294067402522514
CC(Oc1cccc(C#N)c1)C(=O)NC=NN=C([NH])C=C=C=N,2,22,0.7905006178624121,0.35133268467554524,5.446005141966195,0.14150943396226415,0.5694444444444444,1.0,309.30899999999997,0.3079961080532715,0.5692493572542257,0.0,1.0,1.0,1.2249948154673065
CC(CCC=O)Oc1cccc(C#N)c1,2,22,0.7905006178624121,0.6897673292467438,4.2800944532946055,0.15789473684210525,0.625,0.0,203.24099999999999,0.8897673292467437,0.7149881933381743,0.0,0.8749999999999999,0.0,1.902211349766632
CC(OC1C=C(C#N)C=CO1)C(=O)Nc1nnc(-c2ccccn2)[nH]1,2,22,0.7905006178624121,0.8462538885808409,6.052921262211457,0.13513513513513514,0.4285714285714286,1.0,338.327,0.9383281485588788,0.4933848422235678,0.0,1.0,1.0,1.920701652049509
CNC1=NCC(=COC(C)C(=O)Nc2nnc(-c3ccccn3)[nH]2)C=C1,2,22,0.7905006178624121,0.6972596201802654,6.024735527893131,0.1414141414141414,0.49295774647887325,1.0,353.38599999999997,0.8972596201802654,0.49690805901335866,0.0,1.0,1.0,1.8742379914270055
CC(ONc1nnc(-c2ccccn2)[nH]1)Oc1cccc(C#N)c1,2,22,0.7905006178624121,0.5298394318214227,6.052022451417212,0.1574074074074074,0.2833333333333333,1.0,322.3280000000001,0.7298394318214226,0.4934971935728485,0.0,0.9166666666666665,1.0,1.645605073043986
CC(Oc1cccc(C#N)c1)C(=O)NC=NN=C([NH])C=CC=N,2,22,0.7905006178624121,0.44566168200539036,5.504403024598071,0.13636363636363635,0.5694444444444444,1.0,311.32499999999993,0.6456616820053903,0.5619496219252411,0.0,1.0,1.0,1.6243537159466614
CC#N,2,22,0.7905006178624121,0.3869805798690774,1.455704314204765,0.05555555555555555,0.9259259259259259,0.0,41.053,0.5218834792144645,1.0,0.0,0.0,0.0,1.4262601750573576
CC(C=O)OC=CC=CCC#N,2,22,0.7905006178624121,0.35274099810856413,3.386095416923398,0.08602150537634409,0.8714285714285714,0.0,165.19199999999995,0.31644598865138485,0.8267380728845752,0.0,0.0,0.0,1.041125644689322
CC(OC=CC=CCC#N)C(=O)Nc1nnc(-c2ccccn2)[nH]1,2,22,0.7905006178624121,0.5953933388774052,5.790809903777395,0.14285714285714285,0.417910447761194,1.0,324.344,0.7953933388774052,0.5261487620278257,0.0,1.0,1.0,1.7753910162751467
CC(Oc1cccc(C=N)c1)C(=O)Nc1nnc(-c2ccccn2)[nH]1,2,22,0.7905006178624121,0.5970305592954035,6.075663096446307,0.14285714285714285,0.29508196721311475,1.0,336.35499999999996,0.7970305592954035,0.4905421129442116,0.0,0.9754098360655736,1.0,1.7414933123295255
CC(Oc1cccc(C#N)c1)C(=O)NC=NN=C([NH])C=CC=CC=NO,2,22,0.7905006178624121,0.24055872177881593,5.700968851619457,0.13157894736842105,0.5921052631578947,1.0,353.36199999999997,0.0,0.5373788935475678,0.0,1.0,1.0,0.8299031148380543
COc1cccc(C#N)c1C(=O)Nc1nnc(-c2ccccn2)[nH]1,2,22,0.7905006178624121,0.7590713749517732,5.995107306649837,0.17647058823529413,0.4776119402985075,1.0,320.312,0.9590713749517732,0.5006115866687704,0.0,1.0,1.0,1.9513749192771443
CC(Oc1cccc(C#N)c1)C(=O)NC=NN=C1C=CCC=N1,2,22,0.7905006178624121,0.5098087662304502,5.453694960736397,0.16363636363636364,0.5866666666666667,1.0,309.329,0.7098087662304502,0.5682881299079504,0.0,1.0,1.0,1.7064010234029008
CC(Oc1cccc(C#N)c1)C(=O)Cc1nnc(-c2ccccn2)[nH]1,2,22,0.7905006178624121,0.7420280379597312,5.9577415313063184,0.16666666666666666,0.29508196721311475,1.0,333.35099999999994,0.9420280379597311,0.5052823085867102,0.0,0.9754098360655736,1.0,1.9272824432407176
CC(Oc1cccc(C#N)c1)C(=O)NONN=C([NH])c1ccccn1,2,22,0.7905006178624121,0.33343948736048346,5.946088989352478,0.14285714285714285,0.46376811594202894,1.0,339.335,0.2006369241629008,0.5067388763309403,0.0,1.0,1.0,1.0461554100602333
CC1N=C(c2ccccn2)NC(=O)CC=C(C#N)C=CC=CO1,2,22,0.7905006178624121,0.8614627577079148,5.051780492346116,0.13513513513513514,0.7317073170731707,1.0,308.341,0.9180496563894469,0.6185274384567355,0.0,0.3414634146341463,1.0,1.7989205628229687
CC(Oc1cccc(C#N)c1)C(=O)NC=NN=C([NH])c1ccccn1,2,22,0.7905006178624121,0.487864819714715,5.7901861424685945,0.15315315315315314,0.46376811594202894,1.0,335.347,0.687864819714715,0.5262267321914257,0.0,1.0,1.0,1.6464191694107988
CC(Oc1cccc(C#N)c1)C1NC1=NN=Cc1ccccn1,2,22,0.7905006178624121,0.5200180368289534,5.721038945962539,0.1792452830188679,0.589041095890411,1.0,305.341,0.7200180368289534,0.5348701317546827,0.0,1.0,1.0,1.6919177495984903
CC(Oc1cccc(C#N)c1)C(=O)NCc1ccccn1,2,22,0.7905006178624121,0.9096161062100824,5.259169180686607,0.1956521739130435,0.4193548387096774,0.4384099999999992,281.31499999999994,0.8538451917198902,0.5926038524141741,0.0,1.0,0.4384099999999992,1.8425383119952075
CC(OC1C=C(C#N)C=CC1)C(=O)Nc1nnc(-c2ccccn2)[nH]1,2,22,0.7905006178624121,0.8621526735370296,5.94316309628929,0.1509433962264151,0.4285714285714286,1.0,336.35499999999996,0.9171297686172939,0.5071046129638388,0.0,1.0,1.0,1.9062394127118238
CC(Oc1cccc(C#N)c1)C(=O)Nc1nnc(C=CC=CC#N)[nH]1,2,22,0.7905006178624121,0.6153251873146972,5.7893602417248475,0.1588785046728972,0.3939393939393939,1.0,334.339,0.8153251873146972,0.5263299697843941,0.0,1.0,1.0,1.799454200605152
CC(OC=C1C=CC(C=N)=NC1)C(=O)Nc1nnc(-c2ccccn2)[nH]1,2,22,0.7905006178624121,0.5392468808654179,6.10883211183463,0.13761467889908258,0.5,1.0,351.37,0.7392468808654179,0.48639598602067124,0.0,1.0,1.0,1.6762130458550386
CCOC=CC=CCC1N=C(c2ccccn2)NC1=O,2,22,0.7905006178624121,0.6338303652822386,5.132989558159573,0.15625,0.7567567567567568,0.2984799999999999,271.32,0.8338303652822385,0.6083763052300534,0.0,0.2162162162162159,0.2984799999999999,1.582010347387594
CC(Oc1cccc(C#N)c1)C(=O)Nc1nnc(-c2ncccn2)[nH]1,2,22,0.7905006178624121,0.7229710024176047,6.1381274523784635,0.14814814814814814,0.1785714285714286,1.0,335.32699999999994,0.9229710024176047,0.48273406845269207,0.0,0.39285714285714296,1.0,1.7116096005204222
CC(Oc1cccc(C#N)c1)C(=O)Nc1nnc(C2=CNCC=N2)[nH]1,2,22,0.7905006178624121,0.7480554800193485,6.058893559181114,0.1391304347826087,0.3484848484848485,1.0,337.34299999999996,0.9480554800193485,0.49263830510236073,0.0,1.0,1.0,1.9317772201051069
CC(Oc1cccc(C#N)c1)C(=O)N1C=NN(c2ccccn2)N1,2,22,0.7905006178624121,0.9150151110685556,5.852743517684516,0.1559633027522936,0.5142857142857142,1.0,322.328,0.8466465185752592,0.5184070602894355,0.0,1.0,1.0,1.8307014705218596
CC1=NCC(OC(C)C(=O)Nc2nnc(-c3ccccn3)[nH]2)=CC=C1,2,22,0.7905006178624121,0.8686091455531199,5.9092752833769335,0.14953271028037382,0.4492753623188406,1.0,338.371,0.9085211392625069,0.5113405895778833,0.0,1.0,1.0,1.899297838777315
CC(Oc1cccc(C#N)c1)C(=O)NC=NN=C([NH])C=CCN,2,22,0.7905006178624121,0.4318483166285842,5.501556298533618,0.14414414414414414,0.5616438356164384,1.0,313.341,0.6318483166285842,0.5623054626832977,0.0,1.0,1.0,1.6080623501009395
C=NC1=C=CC=C1OC(C)C(=O)Nc1nnc(-c2ccccn2)[nH]1,2,22,0.7905006178624121,0.6234939888976225,5.967738723806232,0.1346153846153846,0.4411764705882353,1.0,322.328,0.8234939888976225,0.504032659524221,0.0,1.0,1.0,1.791418914296524
O=C(Nc1nnc(-c2ccccn2)[nH]1)C1CC=C=CO1,2,22,0.7905006178624121,0.8182301363852419,5.693609888806554,0.14432989690721648,0.5606060606060606,0.26969600000000093,269.26400000000007,0.9756931514863442,0.5382987638991807,0.0,1.0,0.26969600000000093,1.9284403929029577
C=C(C#N)C=CC=COC1(C)N=C(c2ccccn2)NC1=O,2,22,0.7905006178624121,0.5096968590886756,5.313539512558247,0.15384615384615385,0.7375,0.6203960000000003,294.314,0.7096968590886755,0.5858075609302191,0.0,0.31249999999999967,0.6203960000000003,1.476071879650586
CC(Oc1cccc(C#N)c1)C(=O)NC=NN=C1CC=CC=N1,2,22,0.7905006178624121,0.5098087662304502,5.453694960736397,0.15454545454545454,0.5810810810810811,1.0,309.329,0.7098087662304502,0.5682881299079504,0.0,1.0,1.0,1.7064010234029008
CC(Oc1cccc(C#N)c1)C(=O)NC1=NN=CC=CC=CC=NN1,2,22,0.7905006178624121,0.8705598078171815,5.506061749942492,0.13636363636363635,0.5072463768115942,1.0,336.35499999999996,0.905920256243758,0.5617422812571885,0.0,1.0,1.0,1.9364981324982604
CC(CO)c1cccc(C#N)c1C(=O)Nc1nnc(-c2ccccn2)[nH]1,2,22,0.7905006178624121,0.6475738901709974,6.0563920802256135,0.17142857142857143,0.4782608695652174,1.0,348.366,0.8475738901709974,0.4929509899717983,0.0,1.0,1.0,1.8114494601826354
CC(Oc1cccc(C#N)c1)C(=O)Nc1nnc(C2=CCNC=N2)[nH]1,2,22,0.7905006178624121,0.7480554800193484,6.058893559181114,0.1391304347826087,0.3484848484848485,1.0,337.34299999999996,0.9480554800193484,0.49263830510236073,0.0,1.0,1.0,1.9317772201051069
CCOC=CC=CCC#N,2,22,0.7905006178624121,0.43829776031110745,2.8163442535543135,0.07865168539325842,0.9213483146067416,0.0,137.182,0.6382977603111074,0.8979569683057108,0.0,0.0,0.0,1.4843228870178975
CC(OC1=C=NCC(C#N)=C1)C(=O)Nc1nnc(-c2ccccn2)[nH]1,2,22,0.7905006178624121,0.8451261179855731,6.06020704049757,0.13636363636363635,0.3731343283582089,1.0,335.327,0.9398318426859026,0.49247411993780377,0.0,1.0,1.0,1.9217775071733263
C=C(C#N)C=CC=CC(=C)C(=O)Nc1nnc(-c2ccccn2)[nH]1,2,22,0.7905006178624121,0.48329557793132777,5.651653418525138,0.12,0.5507246376811594,1.0,318.34,0.6832955779313277,0.5435433226843578,0.0,1.0,1.0,1.6547893516650796
CC(OC=CC1=CC(C#N)=C1)C(=O)Nc1nnc(-c2ccccn2)[nH]1,2,22,0.7905006178624121,0.7815098442905489,6.004632989285811,0.13274336283185842,0.3939393939393939,1.0,334.339,0.9815098442905489,0.4994208763392737,0.0,1.0,1.0,1.9773485142200777
CC(Oc1cccc(C#N)c1)C(=O)Nc1nnc(-c2ccccc2)[nH]1,2,22,0.7905006178624121,0.7469460450575461,5.917764559809277,0.14953271028037382,0.22807017543859653,1.0,333.35099999999994,0.9469460450575461,0.5102794300238404,0.0,0.6403508771929826,1.0,1.8366640612460223
CC(Oc1cccc(C#N)c1)C(=O)NC=NNOc1ccccn1,2,22,0.7905006178624121,0.4519139737890407,5.789295078091421,0.1559633027522936,0.4477611940298507,1.0,325.32800000000003,0.6519139737890407,0.5263381152385723,0.0,1.0,1.0,1.6033672607377067
O=C(Nc1nnc(-c2ccccn2)[nH]1)C1CC=C=CC=CO1,2,22,0.7905006178624121,0.8424963370231254,5.697840996027355,0.14414414414414414,0.6,0.634228000000001,295.3020000000001,0.9433382173024994,0.5377698754965806,0.0,1.0,0.634228000000001,1.925644561160264
CC(Oc1cccc(C#N)c1)C(=O)N1C=NN=C2C=CC=CC2N1,2,22,0.7905006178624121,0.9143390799211654,5.611627294645669,0.17272727272727273,0.6282051282051282,1.0,321.34,0.8475478934384462,0.5485465881692914,0.0,0.8589743589743589,1.0,1.8135870503538762
CC(OC=C=O)C(=O)Nc1nnc(-c2ccccn2)[nH]1,2,22,0.7905006178624121,0.6079372937703933,5.6667474113898,0.13861386138613863,0.39344262295081966,0.3255280000000001,273.252,0.8079372937703933,0.541656573576275,0.0,1.0,0.3255280000000001,1.7354028113854918
CC(Nc1nnc(-c2ccccn2)[nH]1)OCC=CC(C#N)=CC=O,2,22,0.7905006178624121,0.2500566850376968,5.83945579670903,0.14655172413793102,0.5657894736842105,1.0,324.3440000000001,0.0,0.5200680254113712,0.0,1.0,1.0,0.816054420329097
CC(OC=C1C=CCN(C#N)C1)C(=O)Nc1nnc(-c2ccccn2)[nH]1,2,22,0.7905006178624121,0.6176525090238326,6.031270607903391,0.15178571428571427,0.472972972972973,1.0,351.37000000000006,0.8176525090238326,0.49609117401207614,0.0,1.0,1.0,1.77805595003826
CC(Oc1cccc(C#N)c1)C(=O)N1C=NC(c2ccccn2)N1,2,22,0.7905006178624121,0.9269254378378522,5.75155894184384,0.17592592592592593,0.5,1.0,321.34,0.8307660828828638,0.53105513226952,0.0,1.0,1.0,1.8217634052750526
CC(Oc1cccc(C#N)c1)C(=O)Nc1nnc(C2=CCCC=N2)[nH]1,2,22,0.7905006178624121,0.8686815945455749,5.941547137935275,0.14035087719298245,0.3384615384615385,1.0,336.355,0.9084245406059002,0.5073066077580907,0.0,1.0,1.0,1.8959547349335528
C=C(C#N)C=CCOC(C)C(=O)Nc1nnc(-c2ccccn2)[nH]1,2,22,0.7905006178624121,0.5927225280507474,5.790809903777395,0.14285714285714285,0.4347826086956522,1.0,324.344,0.7927225280507474,0.5261487620278257,0.0,1.0,1.0,1.7721860432831575
CC(Oc1cccc(C#N)c1)C(=O)NC=NN=CC=CC=N,2,22,0.7905006178624121,0.4532560848740227,5.307447606256872,0.14018691588785046,0.5714285714285714,0.6624519999999997,297.318,0.6532560848740226,0.586569049217891,0.0,1.0,0.6624519999999997,1.61940774122314
CC(Oc1cccc(C#N)c1)C(=O)NC=NN=Nc1ccccn1,2,22,0.7905006178624121,0.3809281775031233,5.749054400767815,0.1559633027522936,0.47058823529411764,1.0,322.32800000000003,0.48556906501873986,0.5313681999040232,0.0,1.0,1.0,1.4077774379457064
C#N,2,22,0.7905006178624121,0.3697970178104732,1.7455829697313585,0.03225806451612903,0.9642857142857143,0.0,27.025999999999996,0.41878210686283923,1.0,0.0,0.0,0.0,1.3025385282354072
CC1Oc2cccc(C#N)c2N=CC=CC=Cc2nnc([nH]2)NC1=O,2,22,0.7905006178624121,0.7669638733291818,5.717804751171197,0.14953271028037382,0.8333333333333334,1.0,334.339,0.9669638733291818,0.5352744061036003,0.0,0.0,1.0,1.6885761728778985
CC(Oc1cccc(C#N)c1)C(=O)NC=NN=CC=CC=CC=N[NH],2,22,0.7905006178624121,0.3366876277338359,5.5319844644276905,0.1388888888888889,0.5774647887323944,1.0,337.363,0.22012576640301562,0.5585019419465387,0.0,1.0,1.0,1.1109524732408498
CN=C=C=CC=COC(C)C(=O)Nc1nnc(-c2ccccn2)[nH]1,2,22,0.7905006178624121,0.36428086682021577,5.702269578377258,0.12727272727272726,0.4714285714285714,1.0,324.34399999999994,0.38568520092129466,0.5372163027028427,0.0,1.0,1.0,1.2925952832678278
CC(COC=O)Oc1cccc(C#N)c1,2,22,0.7905006178624121,0.6832544977497822,4.499484886945801,0.14583333333333334,0.625,0.0,205.213,0.8832544977497822,0.6875643891317749,0.0,0.8749999999999999,0.0,1.8724569086051586
CC(C=CC=N)=NN=CNC(=O)C(C)Oc1cccc(C#N)c1,2,22,0.7905006178624121,0.45640069675720835,5.303003899187488,0.13636363636363635,0.589041095890411,1.0,311.3450000000001,0.6564006967572082,0.587124512601564,0.0,1.0,1.0,1.657380446189901
NC1=CC(CCNC(=O)C2C=CC=CS(=O)(=O)C2)C=NC1c1ccccn1,2,26,0.7634378538218989,0.7912141846194584,5.8880268548308194,0.12962962962962962,0.7920792079207921,1.0,386.47700000000015,0.9912141846194583,0.5139966431461476,0.0,0.039603960396039306,1.0,1.71253552417908
CS(=O)(=O)c1cccc(C(=O)N2CCCC=C3N=C(c4ccccn4)N=C2O3)c1,2,26,0.7634378538218989,0.7732773014236191,6.155927840334229,0.14814814814814814,0.4722222222222222,1.0,410.4550000000001,0.973277301423619,0.4805090199582214,0.0,1.0,1.0,1.9523399776749202
CS(=O)(=O)C=CC=CC(=C=O)C(=O)N1CCCc2c(O)nc(-c3ccccn3)nc21,2,26,0.7634378538218989,0.43122923018038073,6.172142440534234,0.1834862385321101,0.4305555555555556,1.0,426.45400000000006,0.6312292301803807,0.47848219493322075,0.0,1.0,1.0,1.5402608321630336
CS(=O)(=O)c1cccc(C(N)N2CCCc3c(O)nc(-c4ccccn4)nc32)c1,2,26,0.7634378538218989,0.6688290735978046,6.29925680332837,0.19626168224299065,0.31818181818181823,1.0,411.4870000000001,0.8688290735978046,0.4625928995839538,0.0,1.0,1.0,1.8126692079845286
CS(=O)(=O)c1cccc(C(=O)N2CCC3C=C(O)N=C(c4ccccn4)N=C32)c1,2,26,0.7634378538218989,0.8336191560680319,6.185795038508492,0.16822429906542055,0.48611111111111116,1.0,410.4550000000001,0.9551744585759575,0.4767756201864385,0.0,1.0,1.0,1.9276298464402999
CSOC=O,2,26,0.7634378538218989,0.36488578077026573,2.5488855202492315,0.05263157894736842,0.9425287356321839,0.0,92.119,0.38931468462159446,0.9313893099688461,0.0,0.0,0.0,1.2122890695209902
CS(=O)(=O)c1cccc(C(=O)NCCCc2cnc(-c3ccccn3)nc2O)c1,2,26,0.7634378538218989,0.5692369817951406,6.215050102561267,0.16981132075471697,0.5342465753424658,1.0,412.47100000000006,0.7692369817951406,0.47311873717984165,0.0,1.0,1.0,1.7015793678980422
CS(=O)(=O)C=C1C=CC(C(=O)NCCCC=C(O)N=C(N=C=O)c2ccccn2)=C1,2,26,0.7634378538218989,0.21313368710680233,6.040602884200832,0.1271186440677966,0.8018867924528301,1.0,428.4700000000001,0.0,0.49492463947489596,0.0,0.0,1.0,0.4959397115799168
C=C(C=CC=CS(C)(=O)=O)C(=O)NCC1(CON=Cc2ccccn2)C=N1,2,26,0.7634378538218989,0.27869907103034086,5.951662584704172,0.11818181818181818,0.8089887640449438,1.0,388.449,0.0,0.5060421769119785,0.0,0.0,1.0,0.5048337415295828
C=C(C=CC=CS(C)(=O)=O)C(=O)N=CCc1cnc(-c2ccccn2)nc1O,2,26,0.7634378538218989,0.43008384748698525,5.939094799374558,0.1523809523809524,0.6904761904761905,1.0,398.4440000000001,0.6300838474869852,0.5076131500781802,0.0,0.5476190476190476,1.0,1.426476851332641
O=C(C1=CCS(=O)(=O)C=CC=C1)N1CCCc2c(O)nc(-c3ccccn3)nc21,2,26,0.7634378538218989,0.8048350947192321,6.147865771275865,0.18691588785046728,0.4285714285714286,1.0,410.4550000000001,0.9935532070410239,0.4815167785905169,0.0,1.0,1.0,1.9774772713216424
CS(=O)(=O)c1cccc(C(=O)N2PCCc3c(O)nc(-c4ccccn4)nc32)c1,2,26,0.7634378538218989,0.6376315577685732,6.322042575127343,0.18095238095238095,0.2857142857142857,1.0,428.41000000000014,0.8376315577685731,0.45974467810908215,0.0,0.9285714285714284,1.0,1.7515250403809821
CS(=O)(=O)c1cccc(C(=O)N2CCCc3c(O)nc(-c4ccccn4)nc32)c1,2,26,0.7634378538218989,0.7042973172773734,6.243504302902705,0.20588235294117646,0.0,1.0,410.45500000000004,0.9042973172773734,0.46956196213716184,0.02941176470588225,0.0,1.0,1.5961004680896362
CS(=O)(=O)c1cccc(C(=O)N2CCCc3c(O)nc(C=CC=C4C=N4)nc32)c1,2,26,0.7634378538218989,0.8264479621923794,6.2271804951302805,0.17757009345794392,0.3913043478260869,1.0,410.45500000000004,0.9647360504101609,0.47160243810871494,0.0,1.0,1.0,1.934965210979165
O=S1(=O)C=C=CC=C1,2,26,0.7634378538218989,0.44747428070671347,3.3723660064234044,0.0641025641025641,0.9358974358974359,0.0,128.15199999999996,0.6474742807067134,0.8284542491970744,0.0,0.0,0.0,1.4397325362057156
CS(=O)(=O)C=CC1=CC(C(=O)NCCCc2c(O)nc(-c3ccccn3)nc2OP)=C1,2,26,0.7634378538218989,0.4284346330855006,6.405200661913796,0.1565217391304348,0.675,1.0,460.4520000000001,0.6284346330855006,0.44934991726077556,0.0,0.6249999999999997,1.0,1.4011014935112214
C=C(CC(=O)N1CCCc2c(O)nc(-c3ccccn3)nc21)S(C)(=O)=O,2,26,0.7634378538218989,0.8618728071852368,5.9841817328991675,0.21782178217821782,0.36923076923076925,1.0,374.42200000000014,0.9175029237530176,0.5019772833876041,0.08910891089108905,1.0,1.0,2.009516028283011
CS(=O)(=O)c1cccc(C(=O)N2CCCC3=C(ON)C(c4ccccn4)N=C32)c1,2,26,0.7634378538218989,0.768488489155341,6.227268006867953,0.17592592592592593,0.4305555555555556,1.0,412.47100000000006,0.9684884891553409,0.4715914991415059,0.0,1.0,1.0,1.939459386299614
O=C(N1CCCc2c(O)nc(-c3ccccn3)nc21)C12C=CC1=CS(=O)(=O)C2,2,26,0.7634378538218989,0.8159409616353221,6.3447690908593035,0.1743119266055046,0.4794520547945206,1.0,396.42800000000017,0.9787453844862372,0.45690386364258706,0.0,1.0,1.0,1.9400175522975542
CS(=O)(=O)c1cccc(C(=O)NCCC2c3nc(-c4ccccn4)nc(O)c32)c1,2,26,0.7634378538218989,0.6363723907138263,6.378998105772055,0.1619047619047619,0.5205479452054795,1.0,410.4550000000001,0.8363723907138263,0.4526252367784931,0.0,1.0,1.0,1.7657470582793862
O=NC(O)=CCCCNC(=O)C1C=CC=CS(=O)(=O)CC=P1,2,26,0.7634378538218989,0.3292444289282041,5.334914403055713,0.125,0.875,1.0,344.3290000000001,0.17546657356922468,0.5831356996180359,0.0,0.0,1.0,0.7770684479774983
CS(=O)(=O)c1cccc(C(=O)N2CCCC=C(O)N=C3N=C2c2ccc3nc2)c1,2,26,0.7634378538218989,0.8165033390449181,6.353224784406538,0.16037735849056603,0.5466666666666666,1.0,410.4550000000001,0.9779955479401092,0.45584690194918276,0.0,1.0,1.0,1.9382721790874775
O=CN=CC1=CCS(=O)(=O)C=CC=C1,2,26,0.7634378538218989,0.4970217226085876,4.226222037925975,0.07865168539325842,0.9213483146067416,0.0,211.24200000000002,0.6970217226085875,0.7217222452592531,0.0,0.0,0.0,1.4138038633377075
CS(=O)(=O)C=C1C=CC(C(=O)NC2CCc3c(O)nc(-c4ccccn4)nc3N2)=C1,2,26,0.7634378538218989,0.6704068413417715,6.349535985463041,0.17475728155339806,0.6352941176470588,1.0,425.4700000000001,0.8704068413417715,0.45630800181711983,0.0,0.823529411764706,1.0,1.7565934345932335
CC(ON1CCCc2c(O)nc(-c3ccccn3)nc21)C1=CC(=CS(C)(=O)=O)C=C1,2,26,0.7634378538218989,0.7780410968390125,6.24092571400931,0.1981981981981982,0.5128205128205128,1.0,426.4980000000002,0.9780410968390124,0.46988428574883623,0.0,1.0,1.0,1.9495567448058841
CS(=O)(=O)C=CC=CCC(=O)N1CCCC2=C(O)N=CC=CC=CC=NC=C21,2,26,0.7634378538218989,0.7320836861318716,5.451473284649497,0.12962962962962962,0.7701149425287357,1.0,401.488,0.9320836861318715,0.5685658394188129,0.0,0.14942528735632143,1.0,1.7181806811001927
CS(=O)(=O)c1cccc(N(O)N2CCCc3c(O)nc(-c4ccccn4)nc32)c1,2,26,0.7634378538218989,0.6202905658820121,6.361147853678243,0.20952380952380953,0.3076923076923077,1.0,413.45900000000006,0.8202905658820121,0.45485651829021967,0.04761904761904759,1.0,1.0,1.8053767508334475
C=C(C(=O)N1CCCc2c(O)nc(-c3ccccn3)nc21)C1CS1(=O)=O,2,26,0.7634378538218989,0.6282223159557779,6.168253857215985,0.19607843137254902,0.4328358208955224,1.0,372.4060000000001,0.8282223159557779,0.47896826784800184,0.0,1.0,1.0,1.777041393425335
O=C(NC1CCC=C2CON=C(c3ccccn3)N=C21)C1C=CC=CS(=O)(=O)C1,2,26,0.7634378538218989,0.8096359005845402,6.11024951785599,0.13636363636363635,0.8045977011494253,1.0,412.4710000000002,0.9871521325539465,0.4862188102680013,0.0,0.0,1.0,1.673557607279137
O=C(NCCCC=C(O)N=Cc1ccccn1)C1C=CC=CS(=O)(=O)C1,2,26,0.7634378538218989,0.42982630434661,5.707465470337248,0.14414414414414414,0.801980198019802,1.0,375.4500000000001,0.6298263043466099,0.536566816207844,0.0,0.0,1.0,1.285045018182207
C=C(C=CC=CS(C)(=O)=O)C(=O)NCCC1C=C(O)N=C(c2ccccn2)C1,2,26,0.7634378538218989,0.5137441119163298,5.774469910603881,0.14035087719298245,0.7582417582417582,1.0,401.4880000000001,0.7137441119163298,0.5281912611745149,0.0,0.20879120879120883,1.0,1.4416833058765703
