smiles,seed_idx,seed_reward_qed_mw,QED,SA,sim_g12d,novelty_raw,physchem_score,molwt,f_qed,f_sa,f_sim,f_novelty,f_physchem,reward
C=CC(=O)NCCN(C=NC(C=NC1=CCCN(c2cc(O)cc3ccccc23)C1)OC1C=CCN1)CC,0,0.5908850460165602,0.1733844506351561,6.491669427196394,0.2222222222222222,0.7024793388429752,1.0,516.6460000000003,0.0,0.4385413216004508,0.111111111111111,0.4876033057851239,1.0,0.7304473823492309
C=CC(=O)NCCNc1nc(OC[C@@H]2CCCN2C)ncc1CCNC=CC(O)=Cc1ccccc1,0,0.5908850460165602,0.1378914111667963,6.399951074890658,0.2857142857142857,0.6697247706422018,1.0,492.62400000000014,0.0,0.45000611563866777,0.42857142857142844,0.6513761467889908,1.0,1.1697034508333457
NN1C=CC1=O,0,0.5908850460165602,0.30878483306929294,3.399707827066478,0.0821917808219178,0.9166666666666666,0.0,84.078,0.05270899841575771,0.8250365216166903,0.0,0.0,0.0,0.7232800153922615
CN1CCC[C@H]1COc1ncc(CC=N)c(N2CCNC(=O)C=CCCP2)n1,0,0.5908850460165602,0.5527695562967582,5.917787885746238,0.31,0.6893203883495146,1.0,404.4550000000001,0.7527695562967581,0.5102765142817203,0.5499999999999999,0.5533980582524269,1.0,2.237564096457214
C=CC(=O)N1CCN(c2nc(OC[C@@H]3CCCN3C)ncc2CCN=Pc2cc(O)cc3ccccc23)CC1,0,0.5908850460165602,0.3235664538665919,6.643979107479386,0.43434343434343436,0.40217391304347827,1.0,546.6120000000001,0.14139872319955138,0.41950261156507673,1.0,1.0,1.0,2.105280557091523
CN1CCC[C@H]1COc1ncc(CC=O)c(N2CCNC(=O)C=CCCP2)n1,0,0.5908850460165602,0.5614542541818841,5.897370451751736,0.30927835051546393,0.6893203883495146,1.0,405.4390000000001,0.7614542541818841,0.512828693531033,0.5463917525773195,0.5533980582524269,1.0,2.2456975804115986
C=CC(=O)N1CCN(C=NC2=NC(=CCCN(C)c3cc(O)cc4ccccc34)CN3CCC[C@H]3CO2)CC1,0,0.5908850460165602,0.34993825450380944,6.422227410653139,0.24786324786324787,0.6203703703703703,1.0,530.6730000000002,0.2996295270228567,0.4472215736683576,0.2393162393162393,0.8981481481481481,1.0,1.3739566229860456
NC1C=C2CCN3C=NC(OC[CH]C1)C1=C(CCN(c4cc(O)cc5ccccc45)C1)C(C3)NC2=O,0,0.5908850460165602,0.5354622390326791,6.590638151322705,0.24271844660194175,0.7280701754385965,1.0,486.59600000000023,0.735462239032679,0.4261702310846619,0.2135922330097087,0.3596491228070172,1.0,1.6876962881607003
C=CC(=O)N1CCN(C2=NOOC[C@@H]3CCCN3C=NC3=C2CCN(c2cc(O)cc4ccccc24)C3C)C1,0,0.5908850460165602,0.4696363225040275,6.548455905803471,0.2457627118644068,0.6111111111111112,1.0,530.6290000000001,0.6696363225040274,0.4314430117745661,0.2288135593220339,0.9444444444444441,1.0,1.80662760094426
C=CC(=O)N1CCN(c2nc(OC[C@@H]3[CH]CCN3C)nc3c2CCN(c2cc(O)cc4ccccc24)C3)CC1,0,0.5908850460165602,0.49007236832437745,6.6393362576129205,0.33962264150943394,0.2222222222222222,1.0,527.6490000000002,0.6900723683243775,0.42008296779838494,0.6981132075471697,0.6111111111111109,1.0,2.285222398617898
C=CC(=O)NCCN(C)C=NC(OC[C@@H]1CCCN1N)C1=CCCN(c2cc(O)cc3ccccc23)C1C,0,0.5908850460165602,0.13748657444563878,6.458314086114201,0.25,0.6371681415929203,1.0,520.6780000000002,0.0,0.4427107392357249,0.24999999999999994,0.8141592920353982,1.0,0.9984163789991992
CC[CH]COC(C)(N=CN1CCC=CC(=O)NCC1)c1cc(O)cc2ccccc12,0,0.5908850460165602,0.4156574027424366,5.732735649400718,0.24,0.76,1.0,408.5220000000001,0.6156574027424366,0.5334080438249102,0.1999999999999999,0.19999999999999984,1.0,1.5655153183508523
C=CC(=O)NC1CCN(c2nc(OC[C@@H]3CCCN3C)ncc2CCN(C)C=C2PC(O)=Cc3ccccc32)C1,0,0.5908850460165602,0.3333334866423288,6.65619008362208,0.3220338983050847,0.6581196581196581,1.0,562.6550000000001,0.20000091985397295,0.41797623954723995,0.6101694915254235,0.7094017094017093,1.0,1.6194059981135807
C=CC(=O)NCC1C2CCN(c3cc(O)cc4ccccc34)CCN3CCC[C@H]3COC2N=CN1CC,0,0.5908850460165602,0.607805778024291,6.296137670546123,0.25471698113207547,0.6513761467889908,1.0,505.6630000000004,0.807805778024291,0.4629827911817346,0.2735849056603773,0.7431192660550459,1.0,1.9909908331835033
O=C(c1cnc2cccccnc(sc1)c(O)n2)N1CCOC(c2nccs2)C1,31,0.6304056959240253,0.6702612128988755,6.263677538644153,0.1743119266055046,0.41333333333333333,1.0,427.5110000000002,0.8702612128988755,0.4670403076694809,0.0,1.0,1.0,1.8179457016142355
C#CCc1ccc(O)cc1C1=NC=C2CCC3CN(CCN3NC(OCC34CCCN3CCC4)=NC=C1F)C2,99,0.5753495122343235,0.5797473877271527,6.484788652307561,0.45098039215686275,0.5490196078431373,1.0,532.6640000000003,0.7797473877271527,0.4394014184615549,1.0,1.0,1.0,2.8872180000418273
FC1=C(c2ncc3c(N4CC5CCC(C4)N5)nc(OCC45CCCN4C[C@H](F)C5)nc3c2F)OC#CC1,211,0.6177108501027229,0.6132157663293037,6.797776135094441,0.7023809523809523,0.29761904761904767,1.0,512.5360000000004,0.8132157663293037,0.40027798311319485,1.0,0.9880952380952382,1.0,2.8925098775142923
Cc1cc2[nH]c#cc2c(-c2ncc3c(N4CC5CCC(C4)N5)nc(OCC45CCCN4CCC5)nc3c2F)c1C,64,0.4982853321971199,0.3871535078905937,6.9175009341132245,0.7804878048780488,0.2195121951219512,1.0,539.6590000000003,0.5229210473435624,0.38531238323584693,1.0,0.5975609756097559,1.0,2.4150234560838792
Cc1cc2[nH]ccc2c(-c2ncc3c4nc(nc3c2F)OCC2CCCN(CCC2)C23CCC(CN4C2)N3)c1C,64,0.4982853321971199,0.3477579254868852,6.952988933106549,0.5578947368421052,0.4421052631578948,1.0,541.6750000000005,0.2865475529213114,0.3808763833616814,1.0,1.0,1.0,2.2485581701949187
Cc1cc2[nH]ccc2c(C=NC=CC(=NC(=NC(C)F)OCC23CCCN2CCC3)N2CC3CCC(C2)N3)c1C,64,0.4982853321971199,0.3073296603557846,6.579295847682428,0.4326923076923077,0.5673076923076923,1.0,547.7230000000005,0.043977962134707504,0.42758801903969645,1.0,1.0,1.0,1.9948439697934062
COc1cccc2c1CCNC(=O)C=C1SC=C(O)N=CC=CC3=CC3C1CCO2,33,0.6068234906079053,0.7142416341452883,5.780712728800195,0.14049586776859505,0.7981651376146789,1.0,424.52200000000016,0.9142416341452883,0.5274109088999757,0.0,0.00917431192660545,1.0,1.621770981672308
COc1ccccc1CCN(CCO)C(=O)C=C[SH]1C=COCON=C(c2ccccn2)N=C1,33,0.6068234906079053,0.4188902270550711,6.2772734127587455,0.14782608695652175,0.7523809523809524,1.0,484.57800000000015,0.6188902270550711,0.4653408234051568,0.0,0.23809523809523803,1.0,1.2863695026187822
COC=CC=CC=C=C(C)N(CCO)C(=O)c1csc2c(O)nc(-c3ccccn3)nc12,33,0.6068234906079053,0.30616377739549544,6.202407056282375,0.15384615384615385,0.5802469135802469,1.0,450.5200000000001,0.03698266437297271,0.4746991179647031,0.0,1.0,1.0,0.8241384916193296
COc1ccccc1C1CN(C(=O)c2csc3c(O)nc(-c4ccccn4)nc23)CCO1,33,0.6068234906079053,0.5085293632598815,6.463946544164565,0.1891891891891892,0.0,1.0,448.5040000000002,0.7085293632598815,0.4420066819794294,0.0,0.0,1.0,1.3038405814954013
O=C(c1csc2c(O)nc(-c3ccccn3)nc12)N1CCOC(c2ccccc2O)C1,33,0.6068234906079053,0.5087668223811116,6.457196034306605,0.17592592592592593,0.15625,1.0,434.47700000000026,0.7087668223811115,0.44285049571167434,0.0,0.28124999999999994,1.0,1.3891755834266735
COc1ccccc1C1CN(C(=O)c2csc3c(O)nc(C4=CCCC=N4)nc23)CCO1,33,0.6068234906079053,0.6489969199762399,6.409339567976478,0.17391304347826086,0.2567567567567568,1.0,450.52000000000027,0.8489969199762398,0.4488325540029402,0.0,0.7837837837837839,1.0,1.7129974823089753
COc1ccccc1CCN(CCO)C(=O)C=C1CC=NC(c2ccccn2)=NOC1,33,0.6068234906079053,0.6583462310052056,6.042794353664279,0.13513513513513514,0.7373737373737373,1.0,422.4850000000001,0.8583462310052056,0.49465070579196513,0.0,0.31313131313131315,1.0,1.619675435779213
COc1cccc2c1CCN(C(=O)C=C1C=NC(c3ccccn3)=NOC1)CCO2,33,0.6068234906079053,0.7300967111308538,6.024331200143842,0.13675213675213677,0.6770833333333333,1.0,406.4420000000002,0.9300967111308538,0.49695859998201974,0.0,0.6145833333333336,1.0,1.7980579333426405
Oc1cc(-c2nccc(N3C[C@H]4CC[C@@H](C3)N4)nc(OCCN3C[C@@H]4C[C@H]3CO4)ncc2F)c2ccccc2c1,9,0.5037673243697602,0.4838283233151824,6.884249044204927,0.6931818181818182,0.30681818181818177,1.0,544.6310000000003,0.6838283233151823,0.3894688694743841,1.0,1.0,1.0,2.732169083557726
Fc1c(CC2C=CO2)ncc2c(N3C[C@H]4CC[C@@H](C3)N4)nc(OCCN3C[C@@H]4C[C@H]3CO4)nc12,9,0.5037673243697602,0.6483951859657686,6.808017059458943,0.6206896551724138,0.3793103448275862,1.0,468.5330000000003,0.8483951859657686,0.3989978675676321,1.0,1.0,1.0,2.9372725172130276
CCN1CCC[C@H]1COC=NC(=C1C=NC(c2cc(O)cc3ccccc23)=C(F)C1F)N1CC2CCC(C1)N2,264,0.502912998481819,0.3944192572010372,6.6083075573565395,0.4117647058823529,0.5051546391752577,1.0,535.6390000000001,0.5665155432062233,0.42396155533043256,1.0,1.0,1.0,2.618987896111814
CCN1CCC[C@H]1COc1nc(N2CC3CNC(C2)N3)c2cnc(-c3cc(O)cc4ccccc34)c(F)c2n1,264,0.502912998481819,0.3476729532945802,6.887942406586962,0.7469879518072289,0.1282051282051282,1.0,529.6200000000001,0.28603771976748127,0.38900719917662974,1.0,0.14102564102564094,1.0,1.9967587153699737
C=c1cccc(Cl)c1=C1C=NC=CC(N2CC3CCC(C2)N3)=NC(O)=NC2=C(F)OC2=C1,230,0.4512069270656234,0.631275687020982,6.151920803431842,0.29591836734693877,0.7040816326530612,1.0,453.9050000000002,0.831275687020982,0.4810098995710197,0.4795918367346938,0.47959183673469374,1.0,2.201726499184035
Oc1cc(-c2ncc3c(N4CC5CCC(C4)N5)nc(OCCC(F)(F)F)nc3c2F)c2c(Cl)cccc2c1,230,0.4512069270656234,0.3140086588320293,6.792038336532044,1.0,0.0,1.0,547.9400000000002,0.08405195299217572,0.4009952079334945,0.5,0.0,1.0,1.1216585099374066
OC=CC(=C1OC=CC=C1Cl)c1ncc2c(N3CC4CCC(C3)N4)nc(OCCC(F)(F)F)nc2c1F,230,0.4512069270656234,0.3961225082458736,6.6746524826270655,0.5217391304347826,0.4782608695652174,1.0,539.9170000000004,0.5767350494752416,0.4156684396716168,1.0,1.0,1.0,2.624616811107583
FC(F)(F)CCOc1nc(N=CC2=c3c(Cl)cccc3=COC=C2)cc(N2CC3CCC(C2)N3)n1,230,0.4512069270656234,0.6078263705608199,6.5241824214994875,0.40404040404040403,0.595959595959596,1.0,505.9280000000003,0.8078263705608199,0.43447719731256407,1.0,1.0,1.0,2.916973402523035
CNC=CC=CC=CC1C=NC2=CC3NC4CCCC3N4NC(OCC34CCCN3CCC4)=NC2=C1F,256,0.5325539157708552,0.47943316766162597,6.503678001249279,0.25663716814159293,0.7314814814814814,1.0,507.6580000000004,0.6794331676616259,0.43704024984384016,0.2831858407079646,0.3425925925925929,1.0,1.7075527876963585
c1cccc(-c2cc3nc(OCC45CCCN4CCC5)nc(N4CC5CCC(C4)N5)c3cn2)c[nH]cc1,256,0.5325539157708552,0.5494134113807555,6.715214219580243,0.7297297297297297,0.2702702702702703,1.0,497.64700000000016,0.7494134113807555,0.4105982225524696,1.0,0.8513513513513513,1.0,2.7831800771042876
CNCF,256,0.5325539157708552,0.4264846740374898,1.557817226742959,0.06349206349206349,0.9285714285714286,0.0,63.075,0.6264846740374898,1.0,0.0,0.0,0.0,1.5517816088449878
FC=CN=C1CCN2CCCC12COC#CN=C(C=CN=Cc1cccccc[nH]c1)N1CC2CCC(C1)N2,256,0.5325539157708552,0.3322058672880513,6.407073409932254,0.2636363636363636,0.7345132743362832,1.0,529.6640000000001,0.19323520372830782,0.44911582375846826,0.318181818181818,0.3274336283185838,1.0,1.171223173794501
Fc1c(C2C=CC=CC=CNC2)ncc2c(N3CC4CCC(C3)N4)nc(OCC34CCCN3CCC4)nc12,256,0.5325539157708552,0.624938194267442,6.708722253252914,0.6097560975609756,0.38749999999999996,1.0,517.6530000000005,0.824938194267442,0.4114097183433858,1.0,1.0,1.0,2.919053607795639
Fc1c(C2=CC=NCC=C2)ncc2c(N3CC4CCC(C3)N4)nc(OCC34CCCN3CCC4)nc12,256,0.5325539157708552,0.6913947747507833,6.700657632252612,0.6666666666666666,0.3157894736842105,1.0,489.5990000000004,0.8913947747507832,0.41241779596842354,1.0,1.0,1.0,2.9996079664756787
FC12N=C(OCC34CCCN3CCC4)N=C(N3CC4CCC(C3)N4)C=CN=CC13C=CC=CC=CNC32,256,0.5325539157708552,0.5647289855469293,6.544268180586817,0.34,0.6597938144329897,1.0,505.6420000000001,0.7647289855469293,0.43196647742664784,0.7000000000000001,0.7010309278350515,1.0,2.413557242948149
Nn1ccc2cccc(-c3ncc4c(N5CC6CCC(C5)N6)nc(OCC56CCCN5CCC6)nc4c3F)c21,256,0.5325539157708552,0.38047441855499387,6.987728705733779,0.8533333333333334,0.1466666666666666,1.0,528.6360000000004,0.48284651132996326,0.37653391178327766,0.84,0.23333333333333303,1.0,2.0586429430225777
CN1CCCC12COC1CC2=Nc2c(cnc(-c3cccc4ccn(C)c34)c2F)C(N2CC3CCC(C2)N3)=N1,256,0.5325539157708552,0.5206626291507603,6.765055193503892,0.4791666666666667,0.5208333333333333,1.0,527.6480000000003,0.7206626291507603,0.40436810081201346,1.0,1.0,1.0,2.7882896356305227
Cn1ccc2cccc(-c3ncc4c(N5CC6CCC(C5)N6)nc(OCC56CCCN5CCC6)nc4c3F)c21,256,0.5325539157708552,0.41569239471356895,6.897599316979237,1.0,0.0,1.0,527.6480000000004,0.6156923947135688,0.38780008537759536,0.5,0.0,1.0,1.749070941958359
Cn1ccc2cccc(-c3ncc4c(N5CC6CCC(N6)O5)nc(OCC56CCCN5CCC6)nc4c3F)c21,256,0.5325539157708552,0.4130051407359318,6.959586173642008,0.8,0.19999999999999996,1.0,529.6200000000003,0.6130051407359318,0.380051728294749,1.0,0.4999999999999997,1.0,2.4896475515189174
FC12N=C(OCC34CCCN3CCC4)N=C(N3CC4CCC(C3)N4)C=CN=CC13C=C2C=CC=CNC3,256,0.5325539157708552,0.5647308756229789,6.544268180586817,0.33663366336633666,0.6633663366336633,1.0,505.64200000000017,0.7647308756229788,0.43196647742664784,0.6831683168316832,0.6831683168316834,1.0,2.388002707936418
Fc1c(-c2cccc3c2CNC=C3)ncc2c(N3CC4CCC(C3)N4)nc(OCC34CCCN3CCC4)nc12,256,0.5325539157708552,0.5182859783154211,6.8965432360510555,0.7564102564102564,0.2435897435897436,1.0,527.6480000000004,0.7182859783154211,0.38793209549361807,1.0,0.717948717948718,1.0,2.687673465758015
N=C1CCN2CCCC12CC1N=C(N2CC3CCC(C2)N3)C=C2N=CC3(C=CC=CC=CNC3)C(F)=C21,256,0.5325539157708552,0.542873095599582,6.497724218513454,0.25663716814159293,0.7433628318584071,1.0,501.65400000000017,0.7428730955995819,0.4377844726858182,0.2831858407079646,0.28318584070796426,1.0,1.7664540539300997
CCCC12COC3N=C(N4CC5CCC(C4)N5)c4cnc(-c5cccc6ccn(C)c56)c(F)c4N=C1CCN32,256,0.5325539157708552,0.5528868942253332,6.8221669410044985,0.46464646464646464,0.5353535353535354,1.0,527.6480000000001,0.7528868942253332,0.3972291323744377,1.0,1.0,1.0,2.82124757896995
CCCN1CCN=C1COc1nc(N2CC3CCC(C2)N3)c2cnc(-c3cccc4ccn(C)c34)c(F)c2n1,256,0.5325539157708552,0.39106184803782346,6.879931722226922,0.6588235294117647,0.3411764705882353,1.0,528.6360000000001,0.5463710882269408,0.39000853472163477,1.0,1.0,1.0,2.5676521336496365
CNC=CC=CC=CCc1ncc2c(N3CC4CCC(C3)N4)nc(OCC34CCCN3CCC4)nc2c1F,256,0.5325539157708552,0.48779211771137226,6.668935455914351,0.6024096385542169,0.39534883720930236,1.0,519.6690000000004,0.6877921177113722,0.4163830680107061,1.0,1.0,1.0,2.7584569956622116
C=C(C=CC=CC=CNC)c1ncc2c(N3CC4CCC(C3)N4)nc(OCC34CCCN3CCC4)nc2c1F,256,0.5325539157708552,0.4710118646593787,6.677775663220724,0.5730337078651685,0.4157303370786517,1.0,531.6800000000005,0.6710118646593787,0.4152780420974095,1.0,1.0,1.0,2.7374366712691818
CNC=CC=CC1=CC(F)C2=NC=CC(NC3CC3N)=NC(OCC34CCCN3CCC4)=NC2=C1,256,0.5325539157708552,0.5086038282025788,6.3649846238849594,0.23008849557522124,0.7699115044247787,1.0,479.60400000000044,0.7086038282025787,0.45437692201438007,0.15044247787610612,0.1504424778761062,1.0,1.5394898482687578
CC1CCC(N=Nc2nc(OCC34CCCN3CCC4)nc3c(F)c(-c4cccc5ccn(C)c45)ncc23)N1,256,0.5325539157708552,0.3318288213649866,6.8661629016227606,0.6823529411764706,0.3176470588235294,1.0,528.6360000000002,0.19097292818991962,0.39172963729715493,1.0,1.0,1.0,2.1425512236656274
CC1CN1c1ccncc2ccc(c(F)cnc(OCC34CCCN3CCC4)n1)=CC=CNC=C=2,256,0.5325539157708552,0.6718927984062287,6.25189078998975,0.3627450980392157,0.6372549019607843,1.0,474.58400000000034,0.8718927984062287,0.4685136512512813,0.8137254901960783,0.8137254901960785,1.0,2.741670514382617
FC=C1N=C(OCC23CCCN2CCC3)N=C2C=C1N=CC1=C3C(=CNC3C3CCC(NC3)N2)C=CC=C1,256,0.5325539157708552,0.5252455511867566,6.746261680105056,0.22608695652173913,0.7719298245614035,1.0,515.6370000000002,0.7252455511867566,0.40671728998686796,0.1304347826086956,0.14035087719298256,1.0,1.494295495701932
C(=Nc1cc(N2CC3CCC(C2)N3)nc(OCC23CCCN2CCC3)n1)c1ccccccn2c1C2,256,0.5325539157708552,0.5394964106127601,6.692834415072005,0.449438202247191,0.550561797752809,1.0,485.6360000000003,0.7394964106127601,0.4133956981159994,1.0,1.0,1.0,2.818112251228112
Cn1ccc2cccc(-c3ncc4c(N5COCCC(N)C5)nc(OCC56CCCN5CCC6)nc4c3F)c21,256,0.5325539157708552,0.4152583357262409,6.842967848683255,0.7349397590361446,0.2650602409638554,1.0,531.6360000000004,0.6152583357262409,0.3946290189145931,1.0,0.8253012048192768,1.0,2.6016035794489465
Fc1c(-c2cccc3cc[nH]c23)ncc2c(N3CC4CCC(C3)N4)nc(OCC34CCCN3CCC4)nc12,256,0.5325539157708552,0.4127158311717406,6.915671492448541,0.8082191780821918,0.1917808219178082,1.0,513.6210000000004,0.6127158311717406,0.38554106344393235,0.9753424657534248,0.458904109589041,1.0,2.4517740399420562
CN1CCCCC(OC2N=C(N3CC4CCC(C3)N4)C=C3N=CC4(C=CC=CC=CNC4)C(F)=C32)C1=N,256,0.5325539157708552,0.537062536001217,6.3944298405075095,0.23529411764705882,0.7647058823529411,1.0,505.6420000000001,0.737062536001217,0.4506962699365613,0.17647058823529405,0.17647058823529427,1.0,1.6097379415036506
CNC=CC=CC=C1C=CN=C(OCC23CCCN2CCC3)N=C2C(=CN=CC1F)CC1C=CN2N1,256,0.5325539157708552,0.575772037637745,6.283425369537257,0.2413793103448276,0.7478260869565218,1.0,491.6150000000002,0.7757720376377449,0.46457182880784287,0.20689655172413793,0.26086956521739113,1.0,1.7291206398457513
Cn1ccc2cccc(-c3nccc(N4CC5CCC(C4)N5)nc4nc(c3F)C3CN5CCCC5(CO4)C3)c21,256,0.5325539157708552,0.5412714316505857,6.8152632377590905,0.4791666666666667,0.5208333333333333,1.0,527.6480000000003,0.7412714316505856,0.3980920952801137,1.0,1.0,1.0,2.8079993942047934
C=C1N=C(OCC23CCCN2CCC3)NN2CCN3CC2CCC1(C=CN=CC(F)C=CC=CC=CNC)C3,256,0.5325539157708552,0.3464874761135485,6.412617064941463,0.2457627118644068,0.7542372881355932,1.0,537.7280000000001,0.2789248566812912,0.44842286688231714,0.2288135593220339,0.22881355932203384,1.0,1.136668460506454
Cn1ccc2cccc(-c3ncc4c(N5CC6CCC(C5)N6)nc(OCC56CCC=C5CCC6)nc4c3F)c21,256,0.5325539157708552,0.34633261275546345,6.849780199949267,0.7228915662650602,0.27710843373493976,1.0,524.6440000000003,0.2779956765327808,0.39377747500634164,1.0,0.8855421686746987,1.0,2.21427944244682
Cn1ccc2cccc(-c3ncc4c(c3F)N=C4NCC3CCCCN3NCOCC34CCCN3CCC4)c21,256,0.5325539157708552,0.33336761490589767,6.810548102008061,0.49473684210526314,0.5052631578947369,1.0,531.6800000000005,0.20020568943538608,0.39868148724899233,1.0,1.0,1.0,2.159192017121657
Cn1ccc2cccc(-c3ncnc(N4CC5CCC(C4)N5)nc(OCC45CCCN4CCC5)ncc3F)c21,256,0.5325539157708552,0.535546877405161,6.820193008167829,0.6746987951807228,0.32530120481927716,1.0,530.6520000000004,0.735546877405161,0.3974758739790214,1.0,1.0,1.0,2.8006369520694103
C=NC(=NC(=NCC=NC(=CC)c1cc(O)cc2ccccc12)N1CC2CCC(C1)N2)OC[C@@H]1CCCN1C,243,0.5293750249267739,0.4365448991369458,6.448899815036243,0.43,0.5700000000000001,1.0,529.6890000000004,0.6365448991369458,0.44388752312046964,1.0,1.0,1.0,2.71896389746071
NN=CCC[CH]COC1=NC(N2CC3CCC(C2)N3)=CC2=NC(c3cc(O)cc4ccccc34)=CCC21,243,0.5293750249267739,0.23211577316762685,6.625877503368015,0.3854166666666667,0.6145833333333333,1.0,497.62300000000016,0.0,0.42176531207899814,0.9270833333333334,0.9270833333333336,1.0,1.8280372496631987
ClC1=CS2=NC3(C=NC(=C1)O2)N=CC=CCO3,37,0.8009873065672737,0.6757654888359788,5.154702280681637,0.08163265306122448,0.9021739130434783,0.2759820000000003,269.713,0.8757654888359787,0.6056622149147953,0.0,0.0,0.2759820000000003,1.5630465585350108
CC1CN(c2ccccc2)CCN1C(=O)C=C[SH]1C=C(O)N=C(c2ccccn2)C1,32,0.6249620044663522,0.5846139777366836,5.956562463960666,0.17592592592592593,0.5384615384615384,1.0,422.5540000000001,0.7846139777366835,0.5054296920049167,0.0,1.0,1.0,1.7458805268879536
CC1CN(c2ccccc2)CCN1C(=O)CSc1cnc(-c2ccccn2)nc1O,32,0.6249620044663522,0.6341022604971877,6.16509639630622,0.20202020202020202,0.43661971830985913,1.0,421.52600000000007,0.8341022604971876,0.4793629504617225,0.010101010101010027,1.0,1.0,1.7965342850872152
CC1C[SH](c2ccccc2)CCN1C(=O)c1csc2c(O)nc(-c3ccccn3)nc12,32,0.6249620044663522,0.4534707446252802,6.329527341597648,0.17592592592592593,0.32352941176470584,1.0,450.5890000000001,0.6534707446252801,0.45880908230029405,0.0,1.0,1.0,1.5512121593905717
CC1CN(c2ccccc2)CCN1C(=O)C=CSC=C(O)N=O,32,0.6249620044663522,0.5091028691815942,5.346250015006658,0.16161616161616163,0.64,1.0,333.413,0.7091028691815942,0.5817187481241678,0.0,0.7999999999999998,1.0,1.6562984415172475
CC=C1C2=CCN1CC(C)N(C(=O)c1csc3c(O)nc(-c4ccccn4)nc13)CC2,32,0.6249620044663522,0.6612793262613916,6.2299114640935045,0.18584070796460178,0.3194444444444444,1.0,433.5370000000002,0.8612793262613916,0.47126106698831194,0.0,1.0,1.0,1.8105440451043195
C=NCN(CCNC(=O)c1csc2c(O)nc(-c3ccccn3)nc12)c1ccccc1,32,0.6249620044663522,0.41397899836809526,6.438054763032842,0.1388888888888889,0.527027027027027,1.0,432.5090000000001,0.6139789983680952,0.4452431546208947,0.0,1.0,1.0,1.49296932173843
CN1C=CC=CCCN(C(=O)c2csc3c(O)nc(-c4ccccn4)nc23)CCC1,32,0.6249620044663522,0.6794740815640382,6.0092196968361415,0.16216216216216217,0.38235294117647056,1.0,421.52600000000024,0.8794740815640382,0.4988475378954823,0.0,1.0,1.0,1.8544469281932319
CC1CN(c2ccccc2)CCN1C(=O)c1csc2c(O)nc(C3=CC=C[SH]=N3)nc12,32,0.6249620044663522,0.5947409821539934,6.3495233021614155,0.18018018018018017,0.3142857142857143,1.0,451.57700000000006,0.7947409821539934,0.45630958722982307,0.0,1.0,1.0,1.7187368483686505
C#CC=CC=CN1CCN(C(=O)c2csc3c(O)nc(-c4ccccn4)nc23)C(C)C1,32,0.6249620044663522,0.5041807973001898,6.104659802926425,0.16666666666666666,0.33333333333333337,1.0,431.5210000000002,0.7041807973001898,0.4869175246341969,0.0,1.0,1.0,1.6345509764675854
C=C1C(=O)N2CCC3C=CN(CC3C2)Sc2c(O)nc(-c3ccccn3)nc21,32,0.6249620044663522,0.5889023613129306,6.153850380384198,0.20952380952380953,0.6511627906976745,1.0,393.4720000000001,0.7889023613129306,0.4807687024519752,0.04761904761904759,0.7441860465116276,1.0,1.7116964666334424
O=CN1CCC2=CC=CN(c3csc4c(O)nc(-c5ccccn5)nc34)C2CC1,32,0.6249620044663522,0.6732475901946636,6.271660554457787,0.1792452830188679,0.5769230769230769,1.0,405.4830000000002,0.8732475901946636,0.4660424306927766,0.0,1.0,1.0,1.8207310527878175
CC1CN(c2ccccc2)CCN1C(=O)C=C1C=NS1(O)N=Cc1ccccn1,32,0.6249620044663522,0.6204593190772486,6.066340578828331,0.16037735849056603,0.6049382716049383,1.0,409.515,0.8204593190772486,0.4917074276464586,0.0,0.9753086419753084,1.0,1.7705097176024578
CC1CN(c2ccccc2)CCN1C(=O)c1csc2c(O)nc(-c3ccccn3)nc12,32,0.6249620044663522,0.5312025055829401,6.328095718397423,0.19047619047619047,0.0,1.0,431.5210000000001,0.7312025055829401,0.45898803520032216,0.0,0.0,1.0,1.344633434859786
CC1CN(c2ccccc2)CCN1C(=O)c1csc2c(O)nc(C=CC=C3C=N3)nc12,32,0.6249620044663522,0.6807458544348782,6.315858460095477,0.19444444444444445,0.3661971830985915,1.0,431.5210000000001,0.8807458544348782,0.4605176924880654,0.0,1.0,1.0,1.8253091793123064
CC1CN(c2ccccc2)CCN1C(=O)c1csc2c1=N[SH](c1ccccn1)NC=2O,32,0.6249620044663522,0.5302011179820287,6.364257434925619,0.18181818181818182,0.4605263157894737,1.0,453.593,0.7302011179820287,0.4544678206342976,0.0,1.0,1.0,1.6398155980858726
O=C(c1csc2c(O)nc(-c3ccccn3)nc12)N1CCN2C=CC=CC=CCC1C2,32,0.6249620044663522,0.6674760144703058,6.240265764928175,0.16822429906542055,0.3972602739726028,1.0,431.52100000000024,0.8674760144703058,0.46996677938397813,0.0,1.0,1.0,1.8169446408715495
CC1CN(c2ccccc2)CCN1C(=O)C=C1C=NC(C=C2C=CC=NC2)=NC(O)=CS1,32,0.6249620044663522,0.7159275048920031,5.975023680277348,0.15384615384615385,0.6593406593406593,1.0,447.5640000000001,0.915927504892003,0.5031220399653314,0.0,0.7032967032967032,1.0,1.8125996488316798
CN1CCCC2(COC=N2)C1,4,0.4680169749016315,0.5075747154936626,3.6239746111391997,0.13043478260869565,0.8695652173913043,0.0,154.21299999999997,0.7075747154936626,0.7970031736076,0.0,0.0,0.0,1.486692197478475
