smiles,QED,SA,sim_g12d,novelty_raw,physchem_score,molwt,f_qed,f_sa,f_sim,f_novelty,f_physchem,reward
Oc1cc(-c2ncc3c(N4CC5CCC(C4)N5)nc(OCCCN4CCOCC4)nc3c2F)c2ccccc2c1,0.3375675236250177,6.910984056368362,1.0,0.0,1.0,544.6310000000004,0.22540514175010617,0.3861269929539547,0.5,0.0,1.0,1.2793877644632912
C=CNN(CN=C(C=CN=CC(F)C=CO)N1CC2CCC(C1)N2)OCCCN1CCOCC1,0.1198822442383404,6.327783423523308,0.2777777777777778,0.7222222222222222,1.0,479.60100000000045,0.0,0.4590270720595865,0.3888888888888889,0.38888888888888884,1.0,1.0505549909810026
Oc1cc(-c2ncc3c(N4CC5CCC(C4)N5)nc(OCCN4CCOCC4)nc3c2F)c2cccnc2c1,0.3855633675694588,6.949035123065285,0.8311688311688312,0.16883116883116878,1.0,531.5920000000003,0.5133802054167529,0.38137060961683933,0.9064935064935065,0.3441558441558438,1.0,2.212191695232536
Oc1cc(-c2nccc3nc(OCCN4CCOCC4)nc(c2F)C2CC4CN3CC2N4)c2ccccc2c1,0.5161716744847008,6.856047490315977,0.6,0.4,1.0,530.6040000000003,0.7161716744847008,0.39299406371050283,1.0,1.0,1.0,2.773801260350043
OC1C=c2ccccc2=C(c2ncc3c(N4CC5CCC(C4)N5)nc(OCCN4CCOCC4)nc3c2F)N1,0.3901440435723843,6.9273365543305685,0.6666666666666666,0.33333333333333337,1.0,533.6080000000004,0.5408642614343059,0.38408293070867894,1.0,1.0,1.0,2.55630345828811
OC=CC(=CCF)c1ncc2c(N3CC4CCC(C3)N4)nc(OCCN3CCOCC3)nc2c1F,0.4284462550153669,6.603914330738219,0.5813953488372093,0.41860465116279066,1.0,488.5390000000004,0.6284462550153669,0.42451070865772267,1.0,1.0,1.0,2.6937440729446185
C=CN=C(N=C(C=CN=CC(F)C=CO)NC1CC2CCN(C1)N2)OCCN1CCOCC1,0.2677459061340574,6.195779677388796,0.21551724137931033,0.7844827586206897,1.0,463.55800000000045,0.0,0.47552754032640054,0.0775862068965516,0.07758620689655127,1.0,0.5968013426059477
C(=CC(=NCOCCN1C[C@@H]2CC1CO2)N1CC2CCC(C1)N2)N=CC1=c2ccccc2=COC=C1,0.3337046793038249,6.539594303745013,0.3302752293577982,0.6697247706422018,1.0,489.62000000000023,0.20222807582294955,0.43255071203187334,0.6513761467889908,0.6513761467889908,1.0,1.6657784807965244
OC=C1C=c2ccccc2=C=C1c1ncc2c(N3CC4CCC(C3)N4)nc(OCCN3C[C@@H]4CC3CO4)nc2c1F,0.4413518851655559,7.008064675745491,0.648936170212766,0.35106382978723405,1.0,554.6260000000004,0.6413518851655559,0.37399191553181366,1.0,1.0,1.0,2.6688157946241176
Oc1cc(-c2ncc3c(N4CC5CCC(C4)O5)nc(OCCN4C[C@@H]5CC4CO5)nc3c2F)c2ccccc2c1,0.3886087425105927,7.016777532666562,0.8481012658227848,0.15189873417721522,1.0,543.5990000000003,0.5316524550635562,0.3729028084166798,0.8556962025316458,0.25949367088607606,1.0,2.140988737113409
OC=C1C=CN=C(OCCN2C[C@@H]3CC2CO3)N=C2C(=CN=CC1F)CC1CCN2N1,0.6590099626726655,6.267638960541005,0.3008849557522124,0.6991150442477876,1.0,430.48400000000015,0.8590099626726655,0.4665451299323744,0.504424778761062,0.504424778761062,1.0,2.2606852272946907
CC=CC=C(O)C#Cc1ncc2c(N3CC4CCC(C3)N4)nc(OCC34CCCN3CCC4)nc2c1F,0.3637460982327127,6.555690400629357,0.5795454545454546,0.4117647058823529,1.0,504.6100000000004,0.38247658939627627,0.4305386999213304,1.0,1.0,1.0,2.4034028672125958
Cc1ccc(O)cc1-c1ncc2c(N3CC4CCC(C3)N4)nc(OCC34CCCN3NCC4)nc2c1F,0.4834728774386439,6.827461339202525,0.8311688311688312,0.16883116883116878,1.0,505.59800000000035,0.6834728774386438,0.39656733259968435,0.9064935064935065,0.3441558441558438,1.0,2.428460280045081
Cc1ccc(O)cc1C=NC=CC(=NC(=NC=CF)OCCCCF)N1CC2CCC(C1)N2,0.3494148059681585,6.011767800573601,0.27884615384615385,0.7211538461538461,1.0,459.5410000000004,0.296488835808951,0.49852902492829987,0.3942307692307692,0.39423076923076916,1.0,1.445955976759535
CCCN1CCN=C1COc1nc(N2CC3CCC(C2)N3)c2cnc(-c3cc(O)ccc3C)c(F)c2n1,0.5048867973681197,6.735757323244095,0.6547619047619048,0.34523809523809523,1.0,505.5980000000002,0.7048867973681197,0.4080303345944881,1.0,1.0,1.0,2.7722884245173343
Cc1ccc(O)cc1C=NC=CC(=NC(=NC=CF)OCF)N1CC2CCC(C1)N2,0.5694739207595426,5.8660425727622085,0.29292929292929293,0.7070707070707071,1.0,417.46000000000026,0.7694739207595426,0.5167446784047239,0.4646464646464646,0.46464646464646453,1.0,2.133734144604927
CN1CCC[C@H]1Cc1nc(N2CC3C[C@@H](O)C(C2)N3)c2cnc(-c3cc(O)cc4ccccc34)c(F)c2n1,0.3820458021586818,6.780929604672071,0.8072289156626506,0.19277108433734935,1.0,514.6050000000001,0.49227481295209075,0.4023837994159911,0.9783132530120482,0.4638554216867467,1.0,2.3257693451957837
CN1CCC[C@H]1COC=NC1(C=NCc2cc(O)cc3ccccc23)C(F)C(=N)N2C3CCN1CC2[C@@H]3O,0.3808645527000323,6.87325400764529,0.3247863247863248,0.6752136752136753,1.0,522.6250000000002,0.48518731620019373,0.39084324904433876,0.6239316239316239,0.6239316239316236,1.0,1.9307968145731391
CN1CCC[C@H]1COc1nc(N2CC3C[C@@H](O)C(C2)O3)c2cnc(-c3cc(O)cc4ccccc34)c(F)c2n1,0.4004663089678332,6.871342650452721,0.7471264367816092,0.25287356321839083,1.0,531.5880000000002,0.6004663089678332,0.39108216869340984,1.0,0.764367816091954,1.0,2.562735650543714
CN1CCC[C@H]1COC=NC(NCC1C[C@@H]1O)=C1C=NC(c2cc(O)cc3ccccc23)=C(F)C1=N,0.3328724386269256,6.55195017512191,0.3944954128440367,0.6055045871559632,1.0,491.5670000000002,0.19723463176155376,0.4310062281097613,0.9724770642201835,0.9724770642201838,1.0,2.1402021369319493
CN1CCC[C@H]1COC#CC(=C1C=NC(c2cc(O)cc3ccccc23)=C(F)C1=N)N1CC2C[C@@H](O)C(C1)N2,0.4542992424288378,6.584384544402992,0.5096153846153846,0.4903846153846154,1.0,529.6160000000001,0.6542992424288377,0.426951931949626,1.0,1.0,1.0,2.726720636474306
NC1COC=NC2=CC3=NC(=C(F)C(=N1)C14CCC(CN2C1)N4)Cc1cccc(Cl)c13,0.6477201224923311,6.350567939742918,0.2336448598130841,0.7663551401869159,1.0,440.91000000000014,0.8477201224923311,0.45617900753213525,0.1682242990654205,0.16822429906542058,1.0,1.7345438016146364
NCCOc1nc(N2CC3CCC(C2)N3)c2cnc(-c3cccc4cccc(Cl)c34)c(F)c2n1,0.4491281035622398,6.641384438017969,0.7857142857142857,0.0,1.0,478.95900000000023,0.6491281035622398,0.4198269452477539,1.0,0.0,1.0,2.4148152804728906
NCCOC=NC(=CC=NC(C=Cc1cccc(Cl)c1)CF)N1CC2CCC(C1)N2,0.3376308682037464,5.997938277940331,0.24074074074074073,0.7244897959183674,1.0,433.9590000000002,0.22578520922247836,0.5002577152574587,0.20370370370370358,0.377551020408163,1.0,1.1288581738398342
NCCOC=NC(=CC=NCc1cccc2cccc(Cl)c12)N1CC2CCC(C1)N2,0.3861216162604253,6.11287327986088,0.31958762886597936,0.632183908045977,1.0,425.96400000000017,0.5167296975625518,0.48589084001739,0.5979381443298967,0.8390804597701148,1.0,2.0780382202158845
NCCOc1nc2c(F)c(n1)N1CC3CCCC1N3C2C=NCc1cccc2cccc(Cl)c12,0.5352654742520431,6.621037794133967,0.3173076923076923,0.5978260869565217,1.0,480.9750000000001,0.735265474252043,0.42237027573325414,0.5865384615384613,1.0,1.0,2.3240609435352084
N=C1C(OCC(CO)CO)=NC(N2CC3CCC(C2)N3)=CC=NC(c2cccc3cccc(Cl)c23)=C1F,0.4606201892177209,6.554454410497106,0.5232558139534884,0.4767441860465116,1.0,526.0120000000003,0.6606201892177208,0.4306931986878617,1.0,1.0,1.0,2.737298786011554
OCC(CO)COC=NC1=c2cnc(-c3cccc4cccc(Cl)c34)c(F)c2=NC23CCC(CN1C2)N3,0.3223307349834524,6.76083037679376,0.5,0.5,1.0,523.9960000000003,0.13398440990071436,0.40489620290078,1.0,1.0,1.0,2.084698254201481
OCC(CO)C1N=C2C3C4CCC(CN3C(=CC=NC2(F)C=CC2=CC=CC=CC2Cl)N=CO1)N4,0.395020957163757,6.408232331496211,0.1794871794871795,0.8205128205128205,1.0,501.99000000000007,0.5701257429825421,0.44897095856297364,0.0,0.0,1.0,1.1433276584294294
N=C1C(=C=C(N=COCC(CO)CO)N2CC3CCC(C2)N3)C=NC(c2cccc3cccc(Cl)c23)=C1F,0.2329671837480421,6.624141786405966,0.43617021276595747,0.5638297872340425,1.0,538.0230000000003,0.0,0.42198227669925426,1.0,1.0,1.0,1.9375858213594035
OCC(CO)COC=NC(=CC=NCc1cccc2cccc(Cl)c12)N1CC2CCC(C1)N2,0.366678700391063,6.306892400290437,0.39325842696629215,0.6067415730337078,1.0,471.0010000000002,0.40007220234637797,0.4616384499636954,0.9662921348314607,0.9662921348314609,1.0,2.398835605033801
NC1(COc2nc(N3CC4CCC(C3)N4)c3cnc(-c4cccc5cccc(Cl)c45)c(F)c3n2)CCCCC1,0.3357023265673863,6.801366616568716,0.7236842105263158,0.0,1.0,547.0780000000001,0.21421395940431787,0.3998291729289105,1.0,0.0,1.0,1.8769200896283098
Cc1cccc2cccc(-c3ncc4c(N5CC6CCC(C5)N6)nc(OCC5(N)CCCCC5)nc4c3F)c12,0.3660503982040448,6.743502727034392,0.7763157894736842,0.1643835616438356,1.0,526.6600000000004,0.39630238922426875,0.407062159120701,1.0,0.321917808219178,1.0,2.197787936831437
N=CC1C(F)=C(c2cccc3cccc(Cl)c23)N=CC1=C(N=COC1CCCCCC1N)N1CC2CCC(C1)N2,0.2340787057826753,6.644156736548033,0.35,0.6470588235294117,1.0,563.1210000000003,0.0,0.4194804079314959,0.7499999999999998,0.7647058823529415,1.0,1.564996091051079
O=CN=CC=C(N=COCC1CCCCCN1)N1CC2CCC(C1)N2,0.4091347633452927,5.615820839129366,0.25806451612903225,0.7419354838709677,1.0,347.4630000000001,0.6091347633452926,0.5480223951088292,0.2903225806451612,0.29032258064516114,1.0,1.7048635030691563
CC1C=CC=CC=C1C=CC1=C(F)C(=N)N2C3CCC2CN(C3)C(N=COCC2CCCCCN2)=CC=N1,0.3815755349392572,6.4591236645814405,0.21739130434782608,0.782608695652174,1.0,518.6810000000004,0.4894532096355434,0.44260954192731994,0.08695652173913035,0.08695652173913015,1.0,1.1718662677132035
CCc1ccc(O)cc1C=NC=CC(=NC(=NC=CF)OCC1C2CCOCN1CC2)N1CC2CCC(C1)N2,0.4070934410283667,6.50442903710654,0.2782608695652174,0.7217391304347827,1.0,538.6680000000005,0.6070934410283666,0.4369463703616825,0.3913043478260869,0.3913043478260866,1.0,1.7650257472625164
CCc1ccc(O)cc1C=NC1=CC(N2CC3CCC(C2)N3)=NC(OC23CC=CN2CCC3)=NC1=CF,0.6058800393389777,6.50253162095521,0.33636363636363636,0.6636363636363636,1.0,504.61000000000024,0.8058800393389777,0.4371835473805987,0.6818181818181818,0.681818181818182,1.0,2.439530157838525
C=CCN1CCCC1COc1nc(N2CC3CCC(C2)N3)c2cnc(-c3cc(O)ccc3CC)c(F)c2n1,0.4319190633879028,6.693880382388155,0.6666666666666666,0.313953488372093,1.0,518.6370000000002,0.6319190633879028,0.41326495220148063,1.0,1.0,1.0,2.6889148378266676
CCC=CC=C(O)C1(N)C=c2c(N3CC4CCC(C3)N4)nc(OCC34CCCN3CCC4)nc2=C1F,0.3849711304393705,6.612894028507547,0.4835164835164835,0.5164835164835164,1.0,496.6310000000004,0.5098267826362229,0.4233882464365566,1.0,1.0,1.0,2.5505027363127124
CCc1ccc(O)cc1C=NC1=CC2(CC3CCC(N2)N3N)C(OCC23CCCN2CCC3)=NC1=CF,0.4159205002323849,6.556305148510244,0.3486238532110092,0.6513761467889908,1.0,508.64200000000034,0.6159205002323849,0.4304618564362195,0.7431192660550459,0.7431192660550459,1.0,2.2981529845104065
OC=CC(F)c1cc2nc(N3CC(O)C3)nc(N3CC4CCC(C3)N4)c2cn1,0.6753451486315475,6.324842280391541,0.4605263157894737,0.5394736842105263,1.0,386.43100000000015,0.8753451486315474,0.4593947149510573,1.0,1.0,1.0,3.017929950318703
Oc1cc(-c2ncc3c(N4CC5CCC(C4)N5)nc(N4CC(O)C4)nc3c2F)c2ccccc2c1,0.4189329522322744,6.750863359212894,1.0,0.0,1.0,472.52400000000017,0.6189329522322744,0.40614208009838826,0.5,0.0,1.0,1.76763320675744
OC=C1C=c2ccccc2=C1C=NC=CC(=NC(=NC=CCF)N1CC(O)C1)N1CC2CCC(C1)N2,0.3253697587350386,6.38146040793271,0.2079207920792079,0.7920792079207921,1.0,490.5830000000003,0.15221855241023163,0.4523174490084112,0.0396039603960395,0.039603960396039306,1.0,0.7039221626930661
OC1CN(c2nc(N3CC4CCC(C3)N4)c3cnc(C4=c5ccccc5=COC=C4)c(F)c3n2)C1,0.5783142000357466,6.706416144247788,0.5921052631578947,0.4078947368421053,1.0,472.5240000000002,0.7783142000357466,0.4116979819690265,1.0,1.0,1.0,2.863335425618117
Fc1ccccc1-c1nccc(N2CC3CCC(C2)N3)nc2nc(c1F)C1CN3CCCC3(CO2)C1,0.6873491753352543,6.62171317716485,0.3854166666666667,0.5617977528089888,1.0,492.57400000000035,0.8873491753352543,0.4222858528543938,0.9270833333333334,1.0,1.0,2.91514769268582
NCCN1CCCC1COC1N=C(N2CC3CCC(C2)N3)C=C(N=Cc2ccccc2F)C1=CF,0.5820732243486316,6.389454270421455,0.3113207547169811,0.6857142857142857,1.0,484.5950000000001,0.7820732243486316,0.45131821619731816,0.5566037735849055,0.5714285714285713,1.0,2.2388955419066705
FC1=CN=C(OCC23CCCN2CCC3)N=C(N2CC3CC3N2)C=CN=Cc2c(F)cccc21,0.7229033217122253,6.367975859177862,0.33663366336633666,0.6632653061224489,1.0,466.5360000000001,0.9229033217122252,0.4540030176027673,0.6831683168316832,0.6836734693877552,1.0,2.5955904211512304
FC=C=CC=Cc1ncc2c(N3CC4CCC(C3)N4)nc(OCC34CCCN3CCC4)nc2c1F,0.4988702866219409,6.5366209559694965,0.6049382716049383,0.379746835443038,1.0,480.56300000000033,0.6988702866219408,0.43292238050381293,1.0,1.0,1.0,2.784982248349379
CC1CCC(COc2nc(OCC34CCCN3CCC4)nc3c(F)c(-c4ccccc4F)ncc23)N1,0.5176168891122416,6.625070279786489,0.5833333333333334,0.34615384615384615,1.0,495.5740000000001,0.7176168891122415,0.42186621502668886,1.0,1.0,1.0,2.798633238956041
OC=CC(F)C=NC=CC(F)(CF)N1CCCCC1CF,0.3383719701561328,4.733510475005868,0.1485148514851485,0.8514851485148515,1.0,308.31899999999996,0.23023182093679684,0.6583111906242665,0.0,0.0,1.0,0.9029271376235694
C1=CC2CC(CCCN2)c2cccc(ccoc2)C=N1,0.7806580027282276,4.775314030376256,0.15463917525773196,0.845360824742268,0.25704000000000016,268.36,0.9806580027282276,0.653085746202968,0.0,0.0,0.25704000000000016,1.7249622002362475
Oc1cc(-c2ncc3c(N4CC5CCC(C4)N5)nc(OCCCC(F)(F)F)nc3c2F)c2ccccc2c1,0.2583658907121716,6.762623816532681,1.0,0.0,1.0,527.5220000000002,0.0,0.40467202293341487,0.5,0.0,1.0,1.023737618346732
FC1=c2nc(OCCCC(F)(F)F)nc(N3CC4CCC(C3)N4)c2=CN=Cc2cc(cc3ccccc23)O1,0.4042733034056347,6.689068885700523,0.5056179775280899,0.4943820224719101,1.0,527.5220000000003,0.6042733034056347,0.4138663892874346,1.0,1.0,1.0,2.6562210755167093
Oc1cc(-c2nccc(N3CC4CCC(C3)N4)nc(OCCCC(F)(F)F)ncc2F)c2ccccc2c1,0.3302847703990883,6.600396774905912,0.6582278481012658,0.3417721518987342,1.0,529.5380000000001,0.18170862239453,0.424950403136761,1.0,1.0,1.0,2.1580106693828447
C=CCN1CCCC1COc1nc(N2CC3CCC(C2)N3)c2cnc(-c3c(N)cccc3F)c(F)c2n1,0.3708443347651907,6.727210883501172,0.6506024096385542,0.3493975903614458,1.0,507.58900000000017,0.4250660085911442,0.4090986395623535,1.0,1.0,1.0,2.4373581219592557
CCCN1CCCC1COc1nc(N2CC3CCC(C2)N3)c2cnc(-c3c(N)cccc3F)c(F)c2n1,0.4656246181927864,6.720651060562425,0.6585365853658537,0.3414634146341463,1.0,509.6050000000002,0.6656246181927863,0.40991861742969693,1.0,1.0,1.0,2.726684435775101
Nc1cccc(F)c1-c1ncc2c(N3CC4CCC(C3)N4)nc(OCC34CCCN3C=NC4)nc2c1F,0.5093963168850446,6.889881986985098,0.8157894736842105,0.1842105263157895,1.0,506.5610000000003,0.7093963168850446,0.38876475162686275,0.9526315789473686,0.4210526315789474,1.0,2.53176106577407
NCCCOc1ncc(F)c2cc(N)c(cnccc(N3CC4CCC(C3)N4)n1)c(F)c2,0.4761248255782555,6.535031785308423,0.3404255319148936,0.6436781609195402,1.0,443.5020000000002,0.6761248255782555,0.43312102683644715,0.702127659574468,0.7816091954022988,1.0,2.334882562273116
FNc1[nH]c2cccc(F)c2cncc2c(N3CC4CCC(C3)N4)nc(OCC34CCCN3CCC4)nc12,0.4330374632085007,6.874207184943529,0.6219512195121951,0.36708860759493667,1.0,522.6040000000005,0.6330374632085006,0.39072410188205886,1.0,1.0,1.0,2.672224237355848
COC1CCC(OC=NC(=CC=NC(=CF)c2cccc3ccccc23)N2CC3CCC(C2)N3)CCNC1,0.3923068422423327,6.393738222019916,0.25688073394495414,0.7333333333333334,1.0,519.6650000000003,0.5538410534539963,0.4507827222475105,0.28440366972477066,0.3333333333333329,1.0,1.5665198456125287
COCC1CC(OC=NC(=C2C=NC(c3cccc4ccccc34)=C(F)C2C)N2CC3CCC(C2)N3)CCN1,0.4019204909998566,6.545686097050695,0.3364485981308411,0.6634615384615384,1.0,531.6760000000003,0.6019204909998566,0.4317892378686631,0.6822429906542055,0.6826923076923077,1.0,2.191235260587497
COCCN1CCC(OC=NC(=C2C=NC(c3cccc4ccccc34)=C(F)C2=N)N2CC3CCC(C2)N3)CC1,0.3805683660681981,6.670559963483562,0.33663366336633666,0.5319148936170213,1.0,544.6750000000002,0.4834101964091887,0.41618000456455473,0.6831683168316832,1.0,1.0,2.13283821954069
COCCN1CCC(OC2=NC(=C3C=NC(c4cccc5ccccc45)=C(F)C3=N)N3CCCCC(C3)N2)CC1,0.5684217965119137,6.575547383101431,0.33653846153846156,0.5208333333333333,1.0,544.6750000000002,0.7684217965119137,0.42805657711232115,0.6826923076923077,1.0,1.0,2.4837821867349223
COCC1CCC(OC=NC2=CC=NC(c3cccc4ccccc34)=CC(=N)N3C4CCC3CN2C4)CCN1,0.4296388408432736,6.715203350127505,0.28440366972477066,0.7155963302752293,1.0,526.6850000000004,0.6296388408432736,0.41059958123406193,0.42201834862385323,0.42201834862385346,1.0,1.8170737969349577
OC=C1C(c2ncc3c(N4CC5CCC(C4)N5)nc(OC[C@@H]4CC5CCN4C5)nc3c2F)=C2C=CC=CC12,0.5865476322130423,6.881746936794521,0.6206896551724138,0.3793103448275862,1.0,514.6050000000004,0.7865476322130422,0.3897816329006849,1.0,1.0,1.0,2.8556824649761983
Fc1c(C2C=CC=CC=COC=C2)nccc(N2CC3CCC(C2)N3)nc2nc1C13CCN(C1)[C@H](CO2)C3,0.6410492137198675,6.61684248501012,0.24324324324324326,0.7567567567567568,1.0,516.6210000000003,0.8410492137198674,0.422894689373735,0.21621621621621623,0.2162162162162159,1.0,1.7718991322871533
NN1C2CCC1NC1(C=C3N=CC4(C=CC=CC=COC=C4)C(F)=C3N=C1OC[C@@H]1CC3CCN1C3)C2,0.561921028782271,6.5793167755373005,0.2288135593220339,0.771186440677966,1.0,504.6100000000004,0.761921028782271,0.42758540305783743,0.14406779661016944,0.14406779661016966,1.0,1.5724752519002494
FC1=C2N=C(OC[C@@H]3CC4CCN3C4)C(N3CC4CCC(C3)N4)C=C2N=CC12C=CC=CC=COC=C2,0.6376757975854793,6.49703750480125,0.3018867924528302,0.6981132075471699,1.0,503.6220000000002,0.8376757975854793,0.4378703118998437,0.5094339622641508,0.5094339622641505,1.0,2.219658150018676
FC1=C2CC(C(N3CC4CCC(C3)N4)=NC(OC[C@@H]3CC4CCN3C4)=N2)C2=c3ccccc3=COC=C12,0.6720757353479238,6.67152654046083,0.3627450980392157,0.6372549019607843,1.0,501.6060000000003,0.8720757353479237,0.41605918244239626,0.8137254901960783,0.8137254901960785,1.0,2.699926463665543
Oc1ccccc1-c1ncc2c(c1F)NC(OCC13CCCN1CCC3)N=C2N1CC2CCC(C1)N2,0.6047869027461784,6.6958843405055175,0.5227272727272727,0.3950617283950617,1.0,492.59900000000044,0.8047869027461784,0.4130144574368103,1.0,1.0,1.0,2.896155849244862
Oc1ccccc1-c1ncc2c(c1F)N=C1CCN3CCCC13COCN=C2N1CC2CCC(C1)N2,0.6392740131958943,6.606130099063152,0.40816326530612246,0.5274725274725275,1.0,490.5830000000004,0.8392740131958942,0.42423373761710603,1.0,1.0,1.0,2.9465158059287577
Oc1ccccc1-c1nc#cc(N2CC3CCC(C2)N3)nc(OCC23CCCN2CCC3)ncc1F,0.661631190312617,6.5893482839212325,0.5340909090909091,0.3827160493827161,1.0,490.5830000000003,0.8616311903126169,0.42633146450984594,1.0,1.0,1.0,2.9750225999830167
C1=CC(N2CC3CCC(C2)N3)=NC(OCC23CCCN2CCC3)=NCOc2ccccc2C=N1,0.7317559733551973,6.314925145785317,0.4,0.6,1.0,462.59800000000024,0.9317559733551972,0.4606343567768354,1.0,1.0,1.0,3.086614653447705
Oc1ccccc1-c1ncc2c(N3CC4CCC(C3)N4)nc(OCC34CCCN3CCC4)nc2c1F,0.562337160018586,6.753393386411151,0.8591549295774648,0.0,1.0,490.58300000000037,0.762337160018586,0.4058258266986061,0.8225352112676059,0.0,1.0,2.326507506902315
CNC=C(F)C=CC=Cc1ncc2c(N3CC4CCC(C3)N4)nc(OCC34CCCN3CCC4)nc2c1F,0.507449137724117,6.6925879475679615,0.5795454545454546,0.40909090909090906,1.0,523.6320000000005,0.707449137724117,0.4134265065540048,1.0,1.0,1.0,2.7796801705121443
CNc1c(F)cccc1-c1ncc2c(N3CCCCC(N)C3)nc(OCC34CCCN3CCC4)nc2c1F,0.4932420921121091,6.692141159120496,0.6385542168674698,0.21794871794871795,1.0,523.6320000000005,0.6932420921121091,0.413482355109938,1.0,0.5897435897435896,1.0,2.639599471545558
CCCC1CN2CC23c2cnc(-c4cccc(F)c4NC)c(F)c2N=C(OCC24CCCN2CCC4)NN13,0.5511554702608666,6.777589050922766,0.38235294117647056,0.5154639175257731,1.0,523.6320000000004,0.7511554702608666,0.4028013686346542,0.9117647058823527,1.0,1.0,2.7177453062795864
CNc1c(F)cccc1C=NC1=CCOCN2CC3CCC(C2)N3NC(OCC23CCCN2CCC3)=NC=C1F,0.5378272388741531,6.79293867845629,0.29464285714285715,0.6422018348623852,1.0,555.6740000000005,0.737827238874153,0.4008826651929638,0.4732142857142857,0.7889908256880737,1.0,2.11065320936692
CNc1c(F)ccc2c1C=NC=CC(NCCC1C#C1)=NC(OCC13CCCN1CCC3)=NC=C2F,0.5869792298352176,6.355215917009077,0.26605504587155965,0.6698113207547169,1.0,492.57400000000047,0.7869792298352175,0.4555980103738654,0.3302752293577982,0.6509433962264152,1.0,2.0004667781986356
CN1CCO[CH]C[C@H]1COC=NC(NC1CC1N)=C1C=NC(c2cc(O)cc3ccccc23)=C(F)C1=N,0.3381667885370239,6.614473467753957,0.2982456140350877,0.7017543859649122,1.0,505.5740000000002,0.2290007312221436,0.4231908165307554,0.49122807017543846,0.4912280701754387,1.0,1.4501956359543344
CCC[C@@H](C[CH]OC)COC=NC1C=NC(c2cc(O)cc3ccccc23)=C(F)C(=N)N2C3CCC2CN1C3,0.3153985005979901,6.743022468468282,0.3018867924528302,0.6981132075471699,1.0,534.6560000000002,0.0923910035879405,0.4071221914414648,0.5094339622641508,0.5094339622641505,1.0,1.3007179008549266
CO[CH]C1CCC[C@@H]1COC=NC#CN1CC2CCC(C1)N2C1C=NC(c2cc(O)cc3ccccc23)=C(F)C1=N,0.2847343340527131,6.661695568487114,0.2818181818181818,0.7181818181818183,1.0,556.6620000000003,0.0,0.4172880539391107,0.40909090909090895,0.4090909090909086,1.0,1.047466806787652
Oc1cc(-c2ncc3c(N4CC5CCC(C4)N5)nc(OC[C@@H]4C[CH]OCC4)nc3c2F)c2ccccc2c1,0.3994220695953218,6.803243664270843,0.8082191780821918,0.1917808219178082,1.0,514.5810000000004,0.5965324175719308,0.39959454196614463,0.9753424657534248,0.458904109589041,1.0,2.443596726440054
CO[CH]C1CN(C)[C@@H]1COC=NC(=CC1=NC(C=c2c(O)ccc3c2=CNC=C3)=C(F)C1=N)N1CC2CCC(C1)N2,0.2649460619120683,6.850513005341377,0.21666666666666667,0.7833333333333333,1.0,560.6540000000001,0.0,0.3936858743323278,0.08333333333333331,0.08333333333333326,1.0,0.5399486994658622
FCC1=CNCC1,0.5155887928652841,2.773549263249965,0.09090909090909091,0.9090909090909091,0.0,101.124,0.7155887928652841,0.9033063420937544,0.0,0.0,0.0,1.5813516251133444
CCNc1c(F)cccc1C=NC=c1c2nc(OCC34CCCN3CCC4)nc1=C(F)C13CCC(CN2C1)N3,0.5272843621533727,6.8295376689019385,0.4215686274509804,0.48484848484848486,1.0,535.6430000000005,0.7272843621533727,0.3963077913872577,1.0,1.0,1.0,2.7897874676938534
CCNc1c(F)cccc1C=NC1=CC(N2CC3CCC(C2)N3)=NC(OC23C=CCN2CCC3)=NC1=CF,0.4533911267374357,6.579568954022032,0.2920353982300885,0.6272727272727272,1.0,521.6160000000003,0.6533911267374357,0.427553880747246,0.46017699115044247,0.8636363636363639,1.0,2.03741575515416
CCNc1c(F)cccc1C=NC1=CC(N2CC3CCC(C2)N3)=NC(OC23CCCN2CCC3)=NC1=CF,0.5667345077092087,6.572691038416263,0.308411214953271,0.6057692307692308,1.0,523.6320000000004,0.7667345077092087,0.42841362019796714,0.542056074766355,0.9711538461538457,1.0,2.304625748975204
CCNc1c(F)cccc1C=NC=CC(=NC(CO)CC12CCCN1CCC2=NC=CF)N1CC2CCC(C1)N2,0.3023397032451372,6.5936124092765445,0.2627118644067797,0.6666666666666667,1.0,553.7020000000003,0.014038219470823288,0.42579844884043194,0.31355932203389836,0.6666666666666662,1.0,1.0337558088780114
Nc1c2ccc(c1F)C(=CF)N=C1CCN3CC(C=CN=C2)NCC2CCC13CN2,0.571373607716097,6.44224320854176,0.19469026548672566,0.7850467289719626,1.0,412.48800000000017,0.771373607716097,0.44471959893227997,0.0,0.07476635514018692,1.0,1.4038539149471965
Nc1c(F)cccc1N=NC=c1c(N2CC3CCC(C2)N3)nc(OCC23CCCN2CCC3)nc1=CF,0.4542742686105814,6.740877992356491,0.5393258426966292,0.4252873563218391,1.0,510.59300000000036,0.6542742686105814,0.40739025095543857,1.0,1.0,1.0,2.711041323097048
Nc1c(F)cccc1C=NC=c1c2nc(OCC34CCCN3CCC4)nc1=C(F)C1C3CCC(CN21)N3,0.4678278224419678,6.795108255517858,0.4631578947368421,0.5053763440860215,1.0,507.58900000000034,0.6678278224419678,0.4006114680602677,1.0,1.0,1.0,2.721882561378575
