smiles,QED,SA,P_pred,R_novel,s_act,s_qed,s_sa,s_novel,Reward
CN=C1C(F)=C(c2cc(O)cc3ccccc23)N=CC1=C(N=COC[C@@H]1CCCN1C)N1CC2CCC(C1)N2,0.4335881869572742,6.60410240811967,0.6558227899056697,0.5204081632653061,0.31164557981133933,1.0,0.34897439797008256,0.4005102040816326,0.4612254586943348
CN1CCC[C@H]1COc1nc(N2CC3CCC(C2)N3)c2c(n1)N(F)C(c1cc(O)cc3ccccc13)N=C2,0.4969157071784037,6.817469081838421,0.7950555234223733,0.3837209302325581,0.5901110468447466,1.0,0.29563272954039466,0.2296511627906976,0.5951701798122245
Cn1ccnc1CCOC1=NN(N2CC3CCC(C2)N3)C2C=NC(c3cc(O)cc4ccccc34)=C(F)C2=N1,0.5280074304562223,6.895111333460061,0.4144656644736834,0.4631578947368421,0.0,1.0,0.27622216663498467,0.3289473684210526,0.27169180174804963
Cn1ccnc1CCOc1nc(N2CCCCC(=N)C2)c2cnc(-c3cc(O)cc4ccccc34)c(F)c2n1,0.3187823980292935,6.80183278321848,0.5006406406378875,0.2976190476190476,0.0012812812757749814,0.5939119901464673,0.2995418041953799,0.1220238095238095,0.1854966540462362
CC1CCC(C=Nc2nc(OCCc3nccn3C)nc3c(F)c(-c4cc(O)cc5ccccc45)ncc23)N1,0.2912786665363037,6.824962027473292,0.2422149106298327,0.3295454545454546,0.0,0.4563933326815184,0.29375949313167693,0.1619318181818182,0.15812715607172997
Cn1ccnc1CCOc1nc(N2CC3CCC(C2)N3)c2cnc(-c3cc(O)cc4ccccc34)c(F)c2n1,0.343380372062239,6.922941782753405,0.6176037407149542,0.0,0.23520748142990833,0.7169018603111948,0.26926455431164875,0.0,0.3265973977110183
Cn1ccnc1C1COC=NC2C=NC(c3cc(O)cc4ccccc34)=C(F)C(=N)N1C1CCCCN2C1,0.5310602741579337,6.597493159357591,0.4083666897199712,0.6697247706422018,0.0,1.0,0.3506267101606022,0.5871559633027522,0.2994831401972581
Fc1c(-c2cccccccc3c2O3)ncc2c(N3CC4CCC(C3)N4)nc(OCC34CCCN3CCC4)nc12,0.3542372055096312,6.922178926844543,0.5076557396944474,0.1944444444444444,0.015311479388894877,0.771186027548156,0.26945526828886424,0.0,0.21654957283129625
Oc1cccc2cccc(C3=NC=C4C(N5CC6CCC(C5)N6)=NC(OCC56CCCN5CCC6)=NN4C3F)c12,0.5761625437890865,6.88225201172689,0.4528153165388442,0.4725274725274725,0.0,1.0,0.2794369970682775,0.3406593406593406,0.27292036644662254
FC1=C2N=C(OCC34CCCN3CCC4)C(N3CC4CCC(C3)N4)C=C2N=CC12C=CC=CC=CC=CO2,0.6145241616332979,6.50157815537027,0.4484479734381187,0.6526315789473685,0.0,1.0,0.37460546115743254,0.5657894736842105,0.30321056591569706
Oc1c(-c2cccc3cccc(O)c23)ncc2c(N3CC4CCC(C3)N4)nc(OCC34CCCN3CCC4)nc12,0.3445781563540668,6.969730562561158,0.5441643809105862,0.1388888888888888,0.08832876182117233,0.722890781770334,0.25756735935971053,0.0,0.2446724472276537
OC1=CC=CC2CC=CC(c3ncc4c(N5CC6CCC(C5)N6)nc(OCC56CCCN5CCC6)nc4c3F)=C12,0.5732767309426142,6.886469160017627,0.7419141336266302,0.3647058823529412,0.48382826725326034,1.0,0.27838270999559334,0.2058823529411765,0.5320762066354707
Oc1cc(-c2ncc3c(N4CC5C#CC(C4)N5)nc(OCCc4ccccn4)nc3c2F)c2ccccc2c1,0.3273094670011687,6.881617659684083,0.5708060430868183,0.1756756756756756,0.14161208617363652,0.6365473350058434,0.2795955850789793,0.0,0.2611152314124647
NN1C2CCC1NC1(C=C3N=CC4(C=CC=CC=COC=C4)C(F)=C3N=C1OCCc1ccccn1)C2,0.6138599776446858,6.510772251961689,0.1522314475040779,0.7672413793103449,0.0,1.0,0.37230693700957773,0.7090517241379309,0.3099139736088121
Oc1cc(-c2ncc3c(N4CC5CCC(C4)N5)nc(OCCc4ccccn4)nc3c2F)c2ccccc2c1,0.3328953632595363,6.8770605135454215,0.7276802320555227,0.0,0.45536046411104536,0.6644768162976813,0.28073487161364463,0.0,0.43949059284334013
Oc1cc(-c2ncc3c(N4CC5CCC(N5)N4)nc(OCCc4ccccn4)nc3c2F)c2ccccc2c1,0.3030308259882086,6.94506566355715,0.6098658076685022,0.1948051948051947,0.21973161533700436,0.5151541299410428,0.26373358411071246,0.0,0.27662993124570345
C=c1ccccc1=C1C=NC=CC(N2CC3CCC(C2)N3)=NC2(OCCc3ccccn3)OC=C1C2F,0.6989619498887671,6.462377837664983,0.4217912311626388,0.6886792452830188,0.0,1.0,0.3844055405837543,0.6108490566037735,0.30742356094693957
Cn1nccc1C1N=C2CC34CCCCN3C4(C=NC(c3cc(O)cc4ccccc34)=C2F)N=CO1,0.5419072616035157,6.675443905195973,0.369062897525854,0.7064220183486238,0.0,1.0,0.3311390237010068,0.6330275229357798,0.29787918088699034
CN=C1C(F)=C(c2cc(O)cc3ccccc23)N=CC1=C(N=COCc1ccnn1C)N1CC2CCC(C1)N2,0.3734744163119112,6.723490040374425,0.4584638365115981,0.5257731958762887,0.0,0.8673720815595559,0.31912748990639384,0.4072164948453608,0.257660739035458
Cn1nccc1COc1ncc(F)c(-c2cc(O)cc3ccccc23)nccc(N2CC3CCC(C2)N3)n1,0.4143349570902338,6.74784832106936,0.5132180719387414,0.3209876543209876,0.02643614387748272,1.0,0.31303791973266004,0.15123456790123446,0.28470919147420926
Cn1nccc1COC=NC(=C1C=NC(c2cc(O)cc3ccccc23)=C(F)C1=N)N1CC2CCC(C1)N2,0.3419117986639887,6.745072976130087,0.4799802679417783,0.5208333333333333,0.0,0.7095589933199433,0.31373175596747815,0.4010416666666665,0.22471023319081765
Cn1nccc1F,0.4654286560402694,3.660243811592912,0.1916872443690155,0.8055555555555556,0.0,1.0,1.0,0.7569444444444445,0.4378472222222223
Cc1cccnc1CCOC=NC(=CC=NC(=C(F)CF)c1cc(O)cc2ccccc12)N1CC2CCC(C1)N2,0.2000063835063347,6.604494900685614,0.3153893869913721,0.54,0.0,3.191753167347544e-05,0.3488762748285965,0.425,0.091031638472054
Cc1cccnc1CCOc1nc(N2CC3CCC(C2)N3)c2cnc(-c3c#ccccccc(O)c3)c(F)c2n1,0.3713099465403545,6.725478827421432,0.471372746237553,0.2941176470588235,0.0,0.8565497327017724,0.3186302931446421,0.11764705882352934,0.2409183581104594
Cc1cccnc1CCOc1nc(N2CC3CCC(C2)N3)c2cnc(C3=CC(O)Cc4ccccc43)c(F)c2n1,0.3831049865739012,6.853648260813477,0.394699526015199,0.3176470588235294,0.0,0.9155249328695059,0.2865879347966307,0.14705882352941171,0.2477755147096979
Cc1cccnc1CCOC1=NCN2CC3CCC(C2)N3C2C=NC(c3cc(O)cc4ccccc34)=C(F)C2=N1,0.5282449652196904,6.898144481517198,0.2489818975302323,0.5510204081632653,0.0,1.0,0.2754638796207005,0.4387755102040815,0.2770315514343442
Cc1cccnc1CCOC=NC(=CC1=NC(C=C2C(O)=C=Cc3ccccc32)=C(F)C1=N)N1CC2CCC(C1)N2,0.1844028610066294,6.740160734311098,0.2125703158423712,0.663716814159292,0.0,0.0,0.3149598164222256,0.579646017699115,0.09197426416940087
C(=CC(=NCCNOCCc1ncccn1)N1CC2CCC(C1)N2)N=CC1=c2ccccc2=COC=C1,0.218708630727103,6.594690810540288,0.087450449037846,0.719626168224299,0.0,0.09354315363551496,0.35132729736492796,0.6495327102803738,0.12145072571410728
OC1=CC(c2ncc3c(N4CC5CCC(C4)N5)nc(OCCc4ncccn4)nc3c2F)=CC=CC=C=C=C1,0.4667349184956044,6.749194852095101,0.30940852563512,0.4,0.0,1.0,0.3127012869762247,0.25,0.27504025739524496
OC=CC1(F)C=CC2(OCCc3ncccn3)N=C(N3CC4CCC(C3)N4)C=C2N=C1,0.5537216946030965,6.343330312930262,0.1637027880160778,0.6875,0.0,1.0,0.4141674217674345,0.609375,0.3133022343534869
OC=C1C=c2ccccc2=C1C=NC=CC(=NC(=NC=CF)OCCc1ncccn1)NCCC1CC(CO)N1,0.1913231802951062,6.670655091471285,0.0745152224768789,0.7777777777777778,0.0,0.0,0.3323362271321788,0.7222222222222221,0.10257835653754688
FC=C1N=C(OCCc2ncccn2)N=C(N2CCC3CC3C2)C=C1N=CC1=c2ccccc2=COC=C1,0.5777034955855599,6.591899772114379,0.0765585949070165,0.782608695652174,0.0,1.0,0.3520250569714052,0.7282608695652173,0.30681805487254193
CNC1=CC(COC=NC(=Cc2nc(-c3cc(O)cc4ccccc34)cn(F)c2=N)N2CC3CCC(C2)N3)=N1,0.2634509521945073,6.879709916701733,0.5908589199715719,0.6363636363636364,0.18171783994314383,0.3172547609725365,0.2800725208245667,0.5454545454545454,0.24668299560087703
CNC1=CC(COC=NC(=CC2=NC(C=C3C=CC=CC=NCC=C3O)=C(F)C2=N)N2CC3CCC(C2)N3)=N1,0.2831715737968725,6.656554128637329,0.3643438252269081,0.7982456140350878,0.0,0.41585786898436256,0.3358614678406677,0.7478070175438597,0.18773421824219905
CC1(N=CC=C(N=COCC2C=CNC2)N2CC3CCC(C2)N3)C(O)=Cc2ccccc21,0.4550679890938943,6.262823705213748,0.3310276511240556,0.7798165137614679,0.0,1.0,0.43429407369656303,0.7247706422018348,0.3230973468494044
OC(C=CC1(F)N=CC=C2N=COC(C3C=CNC3)N=C1C1C3CCC(CN21)N3)=C1C=C=CC=C1,0.3322161247647406,6.446239706497875,0.4278886501108494,0.8571428571428572,0.0,0.6610806238237029,0.3884400733755313,0.8214285714285715,0.25097556801127546
Cn1ccc(C#Cc2nc(N3CC4CCC(C3)N4)c3cnc(-c4cc(O)cc5ccccc45)c(F)c3n2)n1,0.3531146443482287,6.750554332289232,0.5967468805816324,0.3,0.19349376116326478,0.7655732217411434,0.31236141692769204,0.12499999999999997,0.3282584963735627
CNC=NC1=C(F)c2nc(nc(N3CC4CCC(C3)N4)c2C=NCc2cc(O)cc3ccccc23)OC1,0.3518333630467499,6.735483040008732,0.499466888837466,0.5714285714285714,0.0,0.7591668152337494,0.31612923999781706,0.4642857142857142,0.23827349676059903
C=C(COc1nc(N2CC3CCC(C2)N3)c2cnc(-c3cc(O)cc4ccccc34)c(F)c2n1)N=CNC,0.2532853857280132,6.793065923738192,0.7949970210460248,0.2911392405063291,0.5899940420920495,0.26642692864006584,0.301733519065452,0.11392405063291138,0.4438250152233764
CNC=NC(F)COc1nc(N2CC3CCC(C2)N3)c2cnc(-c3cc(O)cc4ccccc34)c(F)c2n1,0.1933738537723374,6.837789330615726,0.7670823424802382,0.2911392405063291,0.5341646849604764,0.0,0.29055266734606855,0.11392405063291138,0.35759731272912126
Oc1cc(-c2ncc3c(c2F)=NCn2cnc(c2)COC=NC=3N2CC3CCC(C2)N3)c2ccccc2c1,0.4285150614161311,6.792300844578076,0.5818162761754727,0.4567901234567901,0.16363255235094543,1.0,0.301924788855481,0.3209876543209876,0.3664322442801656
CNC1=NC(COC=NC(NC2CCC3CC(C2)N3)=C2C=NC(c3cc(O)cc4ccccc34)=C(F)C2=N)=C1,0.2755424610658295,6.926797309441266,0.5703550167065956,0.6666666666666667,0.14071003341319122,0.37771230532914757,0.2683006726396835,0.5833333333333334,0.23575978063768807
C#Cc1cccc2cc(O)cc(C3=NC=C4C(N5CC6CCC(C5)N6)=NC=NC4P3F)c12,0.5190218877610004,6.334843950777588,0.854939376351054,0.5119047619047619,0.709878752702108,1.0,0.4162890123056029,0.3898809523809523,0.6931851640663277
C#CC=C1C=CC[PH]2=CC(O)=CC(c3ncc4c(N5CC6CCC(C5)N6)ncnc4c3F)=C12,0.529807398577266,6.381584751762602,0.3850332389094369,0.5402298850574713,0.0,1.0,0.4046038120593496,0.42528735632183906,0.3021851302279619
C#Cc1cccc2cc(O)cc(-c3ncc4c(N5CC6CCC(N6)P5)ncnc4c3F)c12,0.3580648572478145,6.458871807049959,0.6988906522516608,0.2222222222222222,0.3977813045033216,0.7903242862390725,0.38528204823751033,0.02777777777777775,0.4552898732610323
C#CC=CC=CC=CC(O)=CC1=NC=Nc2c(CN3CC4CCC(C3)N4)cnc1c2F,0.4229604368415225,5.989242570360171,0.3655086410795386,0.7419354838709677,0.0,1.0,0.5026893574099573,0.6774193548387097,0.334408839223927
C#Cc1cccc2cc(O)cc(-c3ncc4c(c3F)N=CNN3C5CCCCN(C5)C43)c12,0.5734011453587947,6.289900573457701,0.6939634213061722,0.5057471264367817,0.38792684261234434,1.0,0.4275248566355747,0.382183908045977,0.5179739301662032
Cc1cccc2c1=C(c1ncc3c(N4CC5CCC(C4)N5)nc(OC[C@@H]4CCCN4C)nc3c1F)[CH]CC=2,0.5624188827101821,6.672643850843579,0.7306046715338665,0.2926829268292683,0.4612093430677331,1.0,0.33183903728910535,0.11585365853658533,0.5258256290719036
[CH]c1c(C(F)C=CC=CC=CC=CC)ncc2c(N3CC4CCC(C3)N4)nc(OC[C@@H]3CCCN3C)nc12,0.4825662332991332,6.418446091754966,0.8000979482082942,0.4470588235294117,0.6001958964165883,1.0,0.39538847706125857,0.30882352941176455,0.6246266149119636
CN1CCC[C@H]1COc1nc(N2CC3CCC(C2)N3)c2cnc(C3=CCC=CC=C=CC=C3)c(F)c2n1,0.6178762548870642,6.461679145603287,0.7651541405857032,0.3734939759036144,0.5303082811714064,1.0,0.38458021359917827,0.21686746987951797,0.5794289708580851
C=c1nc(OC[C@@H]2CCCN2C)nc(N2CC3CCC(C2)N3)c1=CN=CC1(F)C=CC=CC=CC=CC1,0.6008011088672911,6.27300663989564,0.6222118373119085,0.53125,0.2444236746238171,1.0,0.43174834002608997,0.41406249999999994,0.4414858140483174
CN1CC2C[C@H]1COc1nc(N3CC4CCC(C3)N4)ccnc(-c3ccccccccc3)c(F)c2n1,0.6675118809431473,6.423601367191165,0.3112135981214533,0.6875,0.0,1.0,0.3940996582022087,0.609375,0.30928868164044176
CN1C[C@H](F)C[C@H]1COC=NC(=CC=NC(C=CC#CCOCc1ccccc1)=C(F)C=N)N1CC2CCC(C1)N2,0.1317172499719997,6.494712178633653,0.3369791202093078,0.7068965517241379,0.0,0.0,0.37632195534158686,0.6336206896551724,0.106945425551076
CN1C[C@H](F)C[C@H]1COC=NC(=CC=NC(C=CC1NCOCc2ccccc21)=C(F)C=N)N1CC2CCC(C1)N2,0.2270938916868382,6.6784380083188175,0.4502362421911764,0.7226890756302521,0.0,0.1354694584341909,0.3303904979202956,0.653361344537815,0.12584005849778807
CNCF,0.4264846740374898,1.557817226742959,0.1862888230686856,0.9285714285714286,0.0,1.0,1.0,0.9107142857142858,0.4455357142857143
CN1C[C@H](F)C[C@H]1COc1nc(N2CC3CCC(C2)N3)c2cnc(C3=C4CC=CC=C3CCOC4)c(F)c2n1,0.6218145033565018,6.7587428176174935,0.8075821937388866,0.4239130434782608,0.6151643874777732,1.0,0.3103142955956266,0.279891304347826,0.614397837449292
C#CN=CC=C(N=COC[C@@H]1C[C@@H](F)CN1C)N1CC2CCC(C1)N2,0.4426965543201369,5.47592538829127,0.5042356220729386,0.7052631578947368,0.008471244145877188,1.0,0.6310186529271824,0.631578947368421,0.36244186223409003
CC1NC(NC(N=CO[C@H](C)CN(C)C)=C2C=NC(c3cc(O)cc4ccccc34)=C(F)C2=N)C1C,0.3288969920454796,6.346683645450248,0.2526968488373214,0.6407766990291262,0.0,0.644484960227398,0.4133290886374379,0.5509708737864076,0.2391113534622876
C[C@@H]1CN(C)CN=C2C(F)C3C=CC=C(O)C=CCN=C3C=C(N=CO1)N1CC3CCC2(C1)N3,0.5703884243203446,6.0749121906976296,0.2605106840013187,0.8188976377952756,0.0,1.0,0.4812719523255926,0.7736220472440943,0.33493549282732327
C[C@H](NN(C)C)Oc1nc(N2CC3CCC(C2)N3)c2cnc(-c3cc(O)cc4ccccc34)c(F)c2n1,0.2700314156564993,6.737006209146324,0.7495051625192113,0.2105263157894736,0.4990103250384226,0.3501570782824964,0.3157484477134189,0.013157894736841973,0.4082946787071576
C[C@H](CN(C)C)OC=NC(=C1C=NC(c2cc(O)cc3ccccc23)=C(F)C1=N)N1CC1N,0.3411250401549806,6.316817275081052,0.376300734289429,0.6122448979591837,0.0,0.7056252007749028,0.4207956812297371,0.5153061224489796,0.25104948252337694
CN(C)C[C@H]1Cc2nc(nc(N3CC4CCC(C3)N4)ccnc(-c3cc(O)cc4ccccc34)c2F)O1,0.5611307650903785,6.596431288557736,0.4582994852265353,0.4819277108433735,0.0,1.0,0.35089217786056603,0.3524096385542168,0.28779891749982406
CN(C)CCOC=NC(NCCCC1C=N1)=C1C=NC(c2cc(O)cc3ccccc23)=C(F)C1=N,0.2595889337665117,6.457060256692603,0.2136956274248557,0.6796116504854368,0.0,0.2979446688325585,0.38573493582684915,0.599514563106796,0.16671164908722133
CN(C)CC1N=C2C(F)C(c3cc(O)cc4ccccc34)C=C(N=CO1)N1CC3CCC(N3)C21,0.7323445192629713,6.392149899355041,0.4129776345965667,0.6764705882352942,0.0,1.0,0.40196252516123976,0.5955882352941176,0.3101719167969539
CN=C1C(F)=C(c2cc(O)cc3ccccc23)N=CC1=C(N=COCCN(C)C)N1CC2CCC(C1)N2,0.3420659142766877,6.455195372720619,0.4035816907380717,0.5425531914893618,0.0,0.7103295713834384,0.38620115681984535,0.42819148936170215,0.24071572010874187
CN(C)CCOC=NC(=CC=NC(CF)c1cc(O)cc2ccccc12)N1CC2CCC(C1)N2,0.3178942336453976,6.25660979151218,0.4291115178977975,0.5957446808510638,0.0,0.5894711682269879,0.4358475521219549,0.4946808510638297,0.22979778662298003
CN(C)CCOc1nc2ccnc(-c3cc(O)cc4ccccc34)c(F)c(n1)C1CC3CN2CC1N3,0.5662400842220514,6.62793040653389,0.30261512839575,0.4186046511627906,0.0,1.0,0.34301739836652745,0.27325581395348825,0.2822662703709799
CN1CCC[C@H]1COc1nc(N2CC3CCC(C2)N3)c2cnc(C=CC=Cc3ccc(F)cc3)c(F)c2n1,0.4640317880358096,6.628262173175544,0.8173502733403373,0.3658536585365853,0.6347005466806745,1.0,0.3429344567061141,0.20731707317073161,0.6280380456741305
CN1CCC[C@H]1COC1=NN(N2CC3CCC(C2)N3)C2C=NC(c3cccc4ccc(F)cc34)=C(F)C2=N1,0.6693752532165942,6.717487864485907,0.6814015207317372,0.4782608695652174,0.3628030414634744,1.0,0.32062803387852323,0.34782608695652173,0.4810585839284417
C=C(C=CC=CC1=C(F)C(=N)C23CCC(CN(C2)C(N=COC[C@@H]2CCCN2C)=CC=N1)N3)CF,0.3130257143808799,6.178963211199318,0.2127121050916678,0.6833333333333333,0.0,0.5651285719043994,0.4552591972001705,0.6041666666666666,0.2342858871542473
CN1C(=C2C=NC(c3cccc4ccc(F)cc34)=C(F)C2=N)N=C(OC[C@@H]2CCCN2C)CC1N,0.6962201501311692,6.319703628084845,0.6948515035626718,0.5816326530612245,0.38970300712534356,1.0,0.4200740929787887,0.47704081632653056,0.5222035133310233
CN1CCC[C@H]1COC=NC(NC1CC2C=CC(C1)N2)=C1C=NC(c2cccc3ccc(F)cc23)=C(F)C1=N,0.274829254025076,6.642902336605968,0.4441304983714963,0.6132075471698113,0.0,0.37414627012538004,0.3392744158485079,0.5165094339622641,0.1685096088928908
CC=Cc1[nH]ncc1C1=C(C)C2CCN3CCCC23COc2nc(N3CC4CCC(C3)N4)c3cnc1c(F)c3n2,0.514337330255327,6.913326082063074,0.4948740647905367,0.5728155339805825,0.0,1.0,0.27166847948423145,0.46601941747572806,0.2776346667706327
Cc1cc2[nH]ncc2c(-c2ncc3c(N4CCCCC(N)C4)nc(OCC45CCCN4CCC5)nc3c2F)c1C,0.3738418422664895,6.867475293758305,0.6881852105039751,0.2025316455696202,0.37637042100795015,0.8692092113324473,0.28313117656042386,0.0031645569620252292,0.4376300369810481
CC1=C2C=NC3=CC(N4CC5CCC(C4)N5)=NC(CC45CCCN4CCC5=NC3=CF)C1C=Cc1[nH]ncc12,0.5373698713067683,6.708835516431809,0.4656159600773952,0.7295081967213115,0.0,1.0,0.32279112089204776,0.6618852459016394,0.2976524864734915
CC=Cc1[nH]ncc1C1(C)C=NC2=CC(NC3CCCCC3NCOCC34CCCN3CCC4)=NC2=C1F,0.3495474294546282,6.6279303537672,0.2667521696907015,0.7345132743362832,0.0,0.7477371472731409,0.3430174115582001,0.668141592920354,0.2515579914122859
CC=Cc1[nH]ncc1C1(C)C=NC2=CC(N3CC4CCC(C3)N4)=NC(OCC34CCCN3CCC4)C2=C1F,0.6200621515490842,6.681410243178148,0.4502867135559051,0.6509433962264151,0.0,1.0,0.3296474392054629,0.5636792452830188,0.29411345010524353
Fc1c(-c2cccc3ccccc23)ncc2c(N3CC4CCC(C3)N4)nc(OCC3=CCNC3)nc12,0.418918137695183,6.719711616792646,0.5157508931519647,0.3506493506493506,0.0315017863039293,1.0,0.3200720958018386,0.18831168831168824,0.29075598604311326
Fc1c(-c2cccc3ccccc23)ncc2c(N3CC4CCC(C3)N4)nc(OCC3CNC3)nc12,0.4622944879682501,6.713198721136346,0.6088149604641917,0.2676056338028169,0.2176299209283834,1.0,0.3217003197159134,0.08450704225352108,0.38826187256646966
CN1CCC[C@H]1COc1nc(N2CC3CCC(C2)N3)c2cnc(-c3cccc4ncccc34)c(F)c2n1,0.4444521312982367,6.770034113751443,0.6444460756918629,0.1666666666666666,0.2888921513837257,1.0,0.3074914715621393,0.0,0.42038897757347704
CN1CCC[C@H]1CONC(=C1C=NC(c2cccc3ccccc23)=C(F)C1=N)N1CC2CCC(C1)N2,0.5389319668874474,6.51624457235359,0.337606827487721,0.5333333333333333,0.0,1.0,0.37093885691160255,0.41666666666666663,0.29502110471565385
CN1CCC[C@H]1OOc1nc(N2CC3CCC(C2)N3)c2cnc(-c3cccc4ccccc34)c(F)c2n1,0.3214638962537154,6.766789993678026,0.4949467187385801,0.2465753424657534,0.0,0.6073194812685769,0.30830250158049344,0.05821917808219175,0.18603535547392366
CC=Cc1[nH]ccc1C1(C)C=NC2=CC(N3CC4CCC(C3)N4)=NC3CC4(CCCN4CC)C3=NC2=C1F,0.6281109961763055,6.5480666788000965,0.3942280141336119,0.7456140350877193,0.0,1.0,0.36298333029997587,0.682017543859649,0.30669754325297766
Cc1cc2[nH]ccc2c(-c2ncc3c(c2F)N=C(OCC24CCCN2CCC4)NN2C4CCC2CC3NC4)c1C,0.4313775837115673,6.841419694524076,0.4635248781035068,0.4848484848484848,0.0,1.0,0.28964507636898107,0.35606060606060597,0.27573204557682657
Cc1cc2[nH]ccc2c(-c2ncc3c(N4CC5CCC(C4)N5)nc(OCC45CCCN4CCC5)nc3c2F)c1C,0.3728566652463999,6.918210238629756,0.8268216912688079,0.0,0.6536433825376158,0.8642833262319993,0.27044744034256096,0.0,0.5864500137106008
CC=Cc1[nH]ccc1C(F)C=NC1=CC(N2CC3CCC(C2)N3)=NCOCOCC23CCCN2CCC3=NC=C1,0.5545165235440491,6.569131886594137,0.5502972811979555,0.7479674796747968,0.10059456239591102,1.0,0.3577170283514657,0.684959349593496,0.36111838246771905
Cc1cc2c(c(-c3ncc4c(N5CC6CCC(C5)N6)nc(OCC56CCCN5CCC6)nc4c3F)c1C)CCN2,0.4916344062807048,6.893241315520997,0.7468809536579881,0.2560975609756097,0.49376190731597625,1.0,0.27668967111975085,0.07012195121951212,0.5304130808087127
CN1CCC[C@H]1COC=NC(=C1C=NC(c2cccc3c2CCCC3)=C(F)C1=N)N1CC2CCC(C1)N2,0.4519782526091268,6.484079281126513,0.5361871381054172,0.5463917525773196,0.07237427621083437,1.0,0.37898017971837183,0.4329896907216495,0.33725137239571573
CN1CCC[C@H]1COc1nc(N2CCC3CC(C2)N3)c2cnc(-c3cccc4c3CCCC4)c(F)c2n1,0.5629735009522105,6.819028592349307,0.6978910121489015,0.1216216216216216,0.39578202429780296,1.0,0.2952428519126733,0.0,0.47672868374632626
CN1CCC[C@H]1COC1=NC(N2CC3CCC(C2)N3)=CC=NC(CF)(c2cccc3c2CCCC3)P=N1,0.5701144455371133,6.479374517812947,0.643765103120167,0.5463917525773196,0.287530206240334,1.0,0.3801563705467632,0.4329896907216495,0.45582237207761883
CN1CCC[C@H]1COC=NC(=CC=NC(=CF)c1cccc2c1CCCC2)N1CC2CCC(C1)N2,0.4457392854123749,6.228945544537071,0.4588209831547264,0.5979381443298969,0.0,1.0,0.44276361386573226,0.4974226804123711,0.31342385679376505
CNCCC[CH][C@H](O)c1nc(N2CC3CCC(C2)N3)c2cnc(-c3cccc4c3CCCC4)c(F)c2n1,0.4022871257764691,6.634067767322687,0.5596024505196568,0.4333333333333333,0.1192049010393137,1.0,0.3414830581693282,0.2916666666666666,0.3484426405388215
Oc1cc(-c2ncc3c(N4CCC5CC(C4)N5)nc(OCCCN4CCOCC4)nc3c2F)c2ccccc2c1,0.3375675236250177,7.046161171000904,0.6289333266673982,0.1184210526315789,0.2578666533347964,0.6878376181250884,0.23845970724977406,0.0,0.32708612440911056
OC1=CC(c2ncc3c(N4CC5CCC(C4)N5)nc(OCCCN4CCOCC4)nc3c2F)=C2C=CC=C=C2C1,0.4014211583853581,6.863133033792228,0.6069039878148749,0.3888888888888888,0.21380797562974974,1.0,0.284216741551943,0.23611111111111097,0.38624329046230654
OC=CC(F)c1cc2nc(OCCCN3CCOCC3)nc(N3CC4CCC(C3)N4)c2cn1,0.4556228163986127,6.532784746259885,0.5362774656841426,0.4659090909090909,0.07255493136828517,1.0,0.36680381343502866,0.3323863636363636,0.32988529312138076
Oc1cc(-c2ncc3c(N4CC5CCC(C4)N5)nc(OCCCN4CCOCC4)nc3c2F)c2ccccc2c1,0.3375675236250177,6.910984056368362,0.7644543951879577,0.0,0.5289087903759153,0.6878376181250884,0.2722539859079094,0.0,0.48291815551335304
C=CNN(CN=C(C=CN=CC(F)C=CO)N1CC2CCC(C1)N2)OCCCN1CCOCC1,0.1198822442383404,6.327783423523308,0.3600191302213571,0.7222222222222222,0.0,0.0,0.41805414411917297,0.6527777777777777,0.11624971771272348
Oc1cc(-c2ncc3c(N4CC5CCC(C4)N5)nc(OCCN4CCOCC4)nc3c2F)c2cccnc2c1,0.3855633675694588,6.949035123065285,0.7231191942055318,0.1688311688311687,0.44623838841106367,0.927816837847294,0.26274121923367866,0.0,0.4835427250422796
Oc1cc(-c2nccc3nc(OCCN4CCOCC4)nc(c2F)C2CC4CN3CC2N4)c2ccccc2c1,0.5161716744847008,6.856047490315977,0.4859532346166014,0.4,0.0,1.0,0.28598812742100566,0.25,0.2696976254842012
OC1C=c2ccccc2=C(c2ncc3c(N4CC5CCC(C4)N5)nc(OCCN4CCOCC4)nc3c2F)N1,0.3901440435723843,6.9273365543305685,0.5141441070602731,0.3333333333333333,0.028288214120546273,0.9507202178619214,0.2681658614173579,0.16666666666666663,0.26766906695548964
OC=CC(=CCF)c1ncc2c(N3CC4CCC(C3)N4)nc(OCCN3CCOCC3)nc2c1F,0.4284462550153669,6.603914330738219,0.5401232980940758,0.4186046511627906,0.08024659618815155,1.0,0.34902141731544534,0.27325581395348825,0.32760270206424685
C=CN=C(N=C(C=CN=CC(F)C=CO)NC1CC2CCN(C1)N2)OCCN1CCOCC1,0.2677459061340574,6.195779677388796,0.2417732504362132,0.7844827586206897,0.0,0.338729530670287,0.4510550806528011,0.7306034482758622,0.19448709467841072
C(=CC(=NCOCCN1C[C@@H]2CC1CO2)N1CC2CCC(C1)N2)N=CC1=c2ccccc2=COC=C1,0.3337046793038249,6.539594303745013,0.1252777612292613,0.6697247706422018,0.0,0.6685233965191245,0.3651014240637467,0.5871559633027522,0.23608276228171188
